ticker,company,market,meeting_type,run_no,status,elapsed_s,agenda,for,against,review,candidates
307950,현대오토에버,KOSPI,annual,2,exact,16.8,10,3,4,3,6
039490,키움증권,KOSPI,annual,3,exact,15.2,10,1,0,9,0
259960,크래프톤,KOSPI,annual,1,exact,37.3,4,1,0,3,1
003490,대한항공,KOSPI,annual,1,exact,34.4,4,1,1,2,1
003490,대한항공,KOSPI,annual,2,exact,16.6,4,1,1,2,1
007660,이수페타시스,KOSPI,annual,1,exact,43.4,5,1,0,4,1
307950,현대오토에버,KOSPI,annual,3,exact,35.8,10,3,4,3,6
259960,크래프톤,KOSPI,annual,2,exact,30.7,4,1,0,3,1
016360,삼성증권,KOSPI,annual,1,exact,48.3,10,1,0,9,0
016360,삼성증권,KOSPI,annual,2,exact,15.0,10,1,0,9,0
007660,이수페타시스,KOSPI,annual,2,exact,36.6,5,1,0,4,1
003490,대한항공,KOSPI,annual,3,exact,40.8,4,1,1,2,1
259960,크래프톤,KOSPI,annual,3,exact,37.0,4,1,0,3,1
006260,LS,KOSPI,annual,1,exact,73.2,3,1,0,2,1
003230,삼양식품,KOSPI,annual,1,exact,43.9,3,2,0,1,1
007660,이수페타시스,KOSPI,annual,3,exact,20.9,5,1,0,4,1
003230,삼양식품,KOSPI,annual,2,exact,12.5,3,2,0,1,1
006260,LS,KOSPI,annual,2,exact,20.1,3,1,0,2,1
090430,아모레퍼시픽,KOSPI,annual,1,exact,33.5,10,1,0,9,6
180640,한진칼,KOSPI,annual,1,exact,34.0,10,5,0,5,3
090430,아모레퍼시픽,KOSPI,annual,2,exact,7.4,10,1,0,9,6
016360,삼성증권,KOSPI,annual,3,exact,48.1,10,1,0,9,0
006260,LS,KOSPI,annual,3,exact,19.5,3,1,0,2,1
003230,삼양식품,KOSPI,annual,3,exact,25.5,3,2,0,1,1
377300,카카오페이,KOSPI,annual,1,exact,26.8,6,1,0,5,6
180640,한진칼,KOSPI,annual,2,exact,11.3,10,5,0,5,3
090430,아모레퍼시픽,KOSPI,annual,3,exact,15.9,10,1,0,9,6
377300,카카오페이,KOSPI,annual,2,exact,10.1,6,1,0,5,6
180640,한진칼,KOSPI,annual,3,exact,22.9,10,5,0,5,3
000880,한화,KOSPI,annual,1,exact,30.3,10,3,0,7,3
009830,한화솔루션,KOSPI,annual,1,exact,31.8,9,1,0,8,2
443060,HD현대마린솔루션,KOSPI,annual,1,exact,50.8,10,1,0,9,5
000880,한화,KOSPI,annual,2,exact,28.9,10,3,0,7,3
443060,HD현대마린솔루션,KOSPI,annual,2,exact,17.6,10,1,0,9,5
009830,한화솔루션,KOSPI,annual,2,exact,37.6,9,1,0,8,2
000880,한화,KOSPI,annual,3,exact,27.6,10,3,0,7,3
377300,카카오페이,KOSPI,annual,3,exact,73.6,6,1,0,5,6
009830,한화솔루션,KOSPI,annual,3,exact,18.1,9,1,0,8,2
326030,SK바이오팜,KOSPI,annual,1,exact,65.7,5,1,0,4,4
000100,유한양행,KOSPI,annual,1,exact,83.6,3,1,0,2,0
443060,HD현대마린솔루션,KOSPI,annual,3,exact,41.5,10,1,0,9,5
326030,SK바이오팜,KOSPI,annual,2,exact,17.9,5,1,0,4,4
000100,유한양행,KOSPI,annual,2,exact,16.7,3,1,0,2,0
161390,한국타이어앤테크놀로지,KOSPI,annual,1,exact,43.2,10,2,0,8,4
000100,유한양행,KOSPI,annual,3,exact,25.4,3,1,0,2,0
326030,SK바이오팜,KOSPI,annual,3,exact,25.5,5,1,0,4,4
028050,삼성E&A,KOSPI,annual,1,exact,47.3,10,1,0,9,5
161390,한국타이어앤테크놀로지,KOSPI,annual,2,exact,12.3,10,2,0,8,4
047040,대우건설,KOSPI,annual,1,exact,59.9,7,1,0,6,5
029780,삼성카드,KOSPI,annual,1,exact,37.9,10,1,0,9,7
028050,삼성E&A,KOSPI,annual,2,exact,18.5,10,1,0,9,5
128940,한미약품,KOSPI,annual,1,exact,29.3,7,4,0,3,3
011070,LG이노텍,KOSPI,annual,1,exact,41.1,9,5,0,4,5
029780,삼성카드,KOSPI,annual,2,exact,32.4,10,1,0,9,7
161390,한국타이어앤테크놀로지,KOSPI,annual,3,exact,39.0,10,2,0,8,4
011070,LG이노텍,KOSPI,annual,2,exact,6.8,9,5,0,4,5
028050,삼성E&A,KOSPI,annual,3,exact,32.7,10,1,0,9,5
128940,한미약품,KOSPI,annual,2,exact,22.6,7,4,0,3,3
011070,LG이노텍,KOSPI,annual,3,exact,14.4,9,5,0,4,5
047040,대우건설,KOSPI,annual,2,exact,52.4,7,1,0,6,5
128940,한미약품,KOSPI,annual,3,exact,12.8,7,4,0,3,3
032640,LG유플러스,KOSPI,annual,1,exact,25.8,7,1,0,6,4
029780,삼성카드,KOSPI,annual,3,exact,28.5,10,1,0,9,7
052690,한전기술,KOSPI,annual,1,exact,24.6,4,1,1,2,1
078930,GS,KOSPI,annual,1,exact,35.7,5,1,0,4,2
078930,GS,KOSPI,annual,2,exact,15.0,5,1,0,4,2
064400,LG씨엔에스,KOSPI,annual,1,exact,37.1,4,1,0,3,1
032640,LG유플러스,KOSPI,annual,2,exact,35.4,7,1,0,6,4
052690,한전기술,KOSPI,annual,2,exact,20.2,4,1,1,2,1
034220,LG디스플레이,KOSPI,annual,1,exact,40.8,10,3,0,7,4
064400,LG씨엔에스,KOSPI,annual,2,exact,23.4,4,1,0,3,1
078930,GS,KOSPI,annual,3,exact,24.6,5,1,0,4,2
052690,한전기술,KOSPI,annual,3,exact,20.4,4,1,1,2,1
034220,LG디스플레이,KOSPI,annual,2,exact,14.1,10,3,0,7,4
064400,LG씨엔에스,KOSPI,annual,3,exact,7.4,4,1,0,3,1
032640,LG유플러스,KOSPI,annual,3,exact,25.8,7,1,0,6,4
047040,대우건설,KOSPI,annual,3,exact,69.9,7,1,0,6,5
034220,LG디스플레이,KOSPI,annual,3,exact,11.4,10,3,0,7,4
241560,두산밥캣,KOSPI,annual,1,exact,21.0,5,3,0,2,2
454910,두산로보틱스,KOSPI,annual,1,exact,26.6,4,1,0,3,2
001040,CJ,KOSPI,annual,1,exact,36.3,6,2,0,4,10
241560,두산밥캣,KOSPI,annual,2,exact,24.8,5,3,0,2,2
175330,JB금융지주,KOSPI,annual,1,exact,40.4,7,2,0,5,6
138930,BNK금융지주,KOSPI,annual,1,exact,40.5,9,1,0,8,5
001440,대한전선,KOSPI,annual,1,exact,50.0,10,3,0,7,8
001440,대한전선,KOSPI,annual,2,exact,36.4,10,3,0,7,8
454910,두산로보틱스,KOSPI,annual,2,timeout,90.0,0,0,0,0,0
001040,CJ,KOSPI,annual,2,timeout,90.0,0,0,0,0,0
241560,두산밥캣,KOSPI,annual,3,timeout,90.0,0,0,0,0,0
175330,JB금융지주,KOSPI,annual,2,timeout,90.0,0,0,0,0,0
138930,BNK금융지주,KOSPI,annual,2,timeout,90.0,0,0,0,0,0
001040,CJ,KOSPI,annual,3,exact,17.9,6,2,0,4,10
001440,대한전선,KOSPI,annual,3,exact,45.4,10,3,0,7,8
454910,두산로보틱스,KOSPI,annual,3,exact,19.8,4,1,0,3,2
271560,오리온,KOSPI,annual,1,exact,13.6,4,3,0,1,3
138930,BNK금융지주,KOSPI,annual,3,exact,14.1,9,1,0,8,5
175330,JB금융지주,KOSPI,annual,3,exact,14.1,7,2,0,5,6
271560,오리온,KOSPI,annual,2,exact,9.1,4,3,0,1,3
021240,코웨이,KOSPI,annual,1,exact,16.6,10,2,0,8,5
022100,포스코DX,KOSPI,annual,1,exact,20.8,5,1,0,4,3
247540,에코프로비엠,KOSDAQ,annual,1,exact,26.3,10,8,0,2,14
086520,에코프로,KOSDAQ,annual,1,exact,30.4,10,0,0,10,8
271560,오리온,KOSPI,annual,3,exact,22.7,4,3,0,1,3
022100,포스코DX,KOSPI,annual,2,exact,18.5,5,1,0,4,3
021240,코웨이,KOSPI,annual,2,exact,22.9,10,2,0,8,5
247540,에코프로비엠,KOSDAQ,annual,2,exact,14.6,10,8,0,2,14
036570,엔씨소프트,KOSPI,annual,1,exact,42.8,8,1,0,7,4
022100,포스코DX,KOSPI,annual,3,exact,12.4,5,1,0,4,3
021240,코웨이,KOSPI,annual,3,exact,12.5,10,2,0,8,5
247540,에코프로비엠,KOSDAQ,annual,3,exact,8.5,10,8,0,2,14
036570,엔씨소프트,KOSPI,annual,2,exact,8.5,8,1,0,7,4
196170,알테오젠,KOSDAQ,annual,1,exact,17.7,3,0,0,3,3
086520,에코프로,KOSDAQ,annual,2,exact,21.6,10,0,0,10,8
000250,삼천당제약,KOSDAQ,annual,1,exact,12.7,8,3,0,5,3
