corp_code,corp_name,stock_code,rcept_no,rcept_dt,report_nm,is_correction,is_extraordinary
01144569,피엔티엠에스,257370,20250307000852,20250307,주주총회소집공고,False,False
01144569,피엔티엠에스,257370,20240311000889,20240311,[기재정정]주주총회소집공고,True,False
01144569,피엔티엠에스,257370,20240311000846,20240311,주주총회소집공고,False,False
01194689,HD현대마린솔루션,443060,20260223002367,20260223,주주총회소집공고,False,False
01194689,HD현대마린솔루션,443060,20250224003460,20250224,주주총회소집공고,False,False
01409022,페니트리움바이오,187660,20260220000017,20260220,[기재정정]주주총회소집공고,True,False
01409022,페니트리움바이오,187660,20260219002562,20260219,주주총회소집공고,False,False
01409022,페니트리움바이오,187660,20250716000217,20250716,주주총회소집공고,False,False
01409022,페니트리움바이오,187660,20250305000638,20250305,주주총회소집공고,False,False
01409022,페니트리움바이오,187660,20241113000573,20241113,주주총회소집공고,False,False
01409022,페니트리움바이오,187660,20240813000353,20240813,주주총회소집공고,False,False
01409022,페니트리움바이오,187660,20240503000106,20240503,주주총회소집공고,False,False
01409022,페니트리움바이오,187660,20240311000212,20240311,주주총회소집공고,False,False
01208885,경동도시가스,267290,20260223003528,20260223,주주총회소집공고,False,False
01208885,경동도시가스,267290,20250225003054,20250225,주주총회소집공고,False,False
01208885,경동도시가스,267290,20240222001915,20240222,주주총회소집공고,False,False
01267170,SK케미칼,285130,20260312000193,20260312,[기재정정]주주총회소집공고,True,False
01267170,SK케미칼,285130,20260306000558,20260306,주주총회소집공고,False,False
01267170,SK케미칼,285130,20250317000696,20250317,[기재정정]주주총회소집공고,True,False
01267170,SK케미칼,285130,20250311000708,20250311,주주총회소집공고,False,False
01267170,SK케미칼,285130,20240311000459,20240311,주주총회소집공고,False,False
01480780,NH올원리츠,400760,20260310002025,20260310,[기재정정]주주총회소집공고,True,False
01480780,NH올원리츠,400760,20260309001789,20260309,주주총회소집공고,False,False
01480780,NH올원리츠,400760,20250909000339,20250909,주주총회소집공고,False,False
01480780,NH올원리츠,400760,20250310000613,20250310,[기재정정]주주총회소집공고,True,False
01480780,NH올원리츠,400760,20250307001011,20250307,주주총회소집공고,False,False
01480780,NH올원리츠,400760,20240906000249,20240906,주주총회소집공고,False,False
01480780,NH올원리츠,400760,20240306000592,20240306,주주총회소집공고,False,False
00127042,SYTS,002170,20260312001125,20260312,주주총회소집공고,False,False
00127042,SYTS,002170,20250314001554,20250314,[기재정정]주주총회소집공고,True,False
00127042,SYTS,002170,20250314001283,20250314,주주총회소집공고,False,False
00127042,SYTS,002170,20240307000227,20240307,주주총회소집공고,False,False
00137915,엠엑스로보틱스,007820,20260312001292,20260312,주주총회소집공고,False,False
00137915,엠엑스로보틱스,007820,20250924000358,20250924,주주총회소집공고,False,False
00137915,엠엑스로보틱스,007820,20250311001000,20250311,주주총회소집공고,False,False
00137915,엠엑스로보틱스,007820,20240313001455,20240313,주주총회소집공고,False,False
00670766,엠엑스온,347890,20260327001395,20260327,[기재정정]주주총회소집공고,True,False
00670766,엠엑스온,347890,20260313001258,20260313,주주총회소집공고,False,False
00670766,엠엑스온,347890,20250313000231,20250313,주주총회소집공고,False,False
00670766,엠엑스온,347890,20240313000411,20240313,주주총회소집공고,False,False
00915508,알엔투테크놀로지,148250,20260316001589,20260316,주주총회소집공고,False,False
00915508,알엔투테크놀로지,148250,20251217000594,20251217,[기재정정]주주총회소집공고,True,False
00915508,알엔투테크놀로지,148250,20251204000461,20251204,주주총회소집공고,False,False
00915508,알엔투테크놀로지,148250,20250610000426,20250610,주주총회소집공고,False,False
00915508,알엔투테크놀로지,148250,20250304000152,20250304,주주총회소집공고,False,False
00915508,알엔투테크놀로지,148250,20240304000287,20240304,주주총회소집공고,False,False
01407158,이노테나,333050,20260312000150,20260312,주주총회소집공고,False,False
01407158,이노테나,333050,20250313000142,20250313,주주총회소집공고,False,False
01407158,이노테나,333050,20240312000403,20240312,주주총회소집공고,False,False
01588189,씨메스로보틱스,475400,20260309001939,20260310,[기재정정]주주총회소집공고,True,False
01588189,씨메스로보틱스,475400,20260309001841,20260309,주주총회소집공고,False,False
01588189,씨메스로보틱스,475400,20250310000848,20250310,주주총회소집공고,False,False
01605529,버넥트,438700,20260313001210,20260313,주주총회소집공고,False,False
01605529,버넥트,438700,20250314000855,20250314,[기재정정]주주총회소집공고,True,False
01605529,버넥트,438700,20250313001355,20250313,주주총회소집공고,False,False
01605529,버넥트,438700,20240314001090,20240314,주주총회소집공고,False,False
00255044,현대에이치티,039010,20260316000530,20260316,주주총회소집공고,False,False
00255044,현대에이치티,039010,20250311000380,20250311,주주총회소집공고,False,False
00255044,현대에이치티,039010,20240315000196,20240315,[기재정정]주주총회소집공고,True,False
00255044,현대에이치티,039010,20240312000394,20240312,주주총회소집공고,False,False
00869272,서전기전,189860,20260311003487,20260311,주주총회소집공고,False,False
00869272,서전기전,189860,20250312000092,20250312,주주총회소집공고,False,False
00869272,서전기전,189860,20241127000166,20241127,[기재정정]주주총회소집공고,True,False
00869272,서전기전,189860,20241127000058,20241127,주주총회소집공고,False,False
00869272,서전기전,189860,20240308000142,20240308,주주총회소집공고,False,False
00219361,해성산업,034810,20260327001281,20260327,[기재정정]주주총회소집공고,True,False
00219361,해성산업,034810,20260316000822,20260316,주주총회소집공고,False,False
00219361,해성산업,034810,20250911000407,20250911,주주총회소집공고,False,False
00219361,해성산업,034810,20250314001055,20250314,주주총회소집공고,False,False
00219361,해성산업,034810,20240314000840,20240314,주주총회소집공고,False,False
01293485,제닉스로보틱스,381620,20260303002120,20260303,[기재정정]주주총회소집공고,True,False
01293485,제닉스로보틱스,381620,20260226001383,20260226,[기재정정]주주총회소집공고,True,False
01293485,제닉스로보틱스,381620,20260226000690,20260226,주주총회소집공고,False,False
01293485,제닉스로보틱스,381620,20250620000150,20250620,주주총회소집공고,False,False
01293485,제닉스로보틱스,381620,20250311000526,20250311,[기재정정]주주총회소집공고,True,False
01293485,제닉스로보틱스,381620,20250311000494,20250311,[기재정정]주주총회소집공고,True,False
01293485,제닉스로보틱스,381620,20250228005145,20250228,주주총회소집공고,False,False
01293485,제닉스로보틱스,381620,20241125000021,20241125,주주총회소집공고,False,False
00217743,화성밸브,039610,20260313000152,20260313,주주총회소집공고,False,False
00217743,화성밸브,039610,20250311000893,20250311,주주총회소집공고,False,False
00217743,화성밸브,039610,20240308000270,20240308,주주총회소집공고,False,False
01189438,HLB바이오스텝,278650,20260311003821,20260311,주주총회소집공고,False,False
01189438,HLB바이오스텝,278650,20250311001031,20250311,주주총회소집공고,False,False
01189438,HLB바이오스텝,278650,20240312000955,20240312,주주총회소집공고,False,False
00454946,그린케미칼,083420,20260310002017,20260310,주주총회소집공고,False,False
00454946,그린케미칼,083420,20250311000195,20250311,주주총회소집공고,False,False
00454946,그린케미칼,083420,20240312000128,20240312,주주총회소집공고,False,False
00123143,보령,003850,20260316001222,20260316,주주총회소집공고,False,False
00123143,보령,003850,20250314001500,20250314,주주총회소집공고,False,False
00123143,보령,003850,20240311000791,20240311,주주총회소집공고,False,False
00144252,유니온,000910,20260309001479,20260309,주주총회소집공고,False,False
00144252,유니온,000910,20250310000565,20250310,주주총회소집공고,False,False
00144252,유니온,000910,20240311000453,20240311,주주총회소집공고,False,False
00156600,한주라이트메탈,198940,20260312001231,20260312,주주총회소집공고,False,False
00156600,한주라이트메탈,198940,20250312000563,20250312,주주총회소집공고,False,False
00156600,한주라이트메탈,198940,20240312000864,20240312,주주총회소집공고,False,False
00160843,DB하이텍,000990,20260316001312,20260316,[기재정정]주주총회소집공고,True,False
00160843,DB하이텍,000990,20260223003628,20260223,주주총회소집공고,False,False
00160843,DB하이텍,000990,20250312001132,20250313,[기재정정]주주총회소집공고,True,False
00160843,DB하이텍,000990,20250219001908,20250219,주주총회소집공고,False,False
00160843,DB하이텍,000990,20240320001490,20240320,[기재정정]주주총회소집공고,True,False
00160843,DB하이텍,000990,20240312000390,20240312,[기재정정]주주총회소집공고,True,False
00160843,DB하이텍,000990,20240308000732,20240308,[기재정정]주주총회소집공고,True,False
00160843,DB하이텍,000990,20240307000289,20240307,[기재정정]주주총회소집공고,True,False
00160843,DB하이텍,000990,20240228007722,20240228,주주총회소집공고,False,False
00626464,지엔씨에너지,119850,20260310002600,20260310,주주총회소집공고,False,False
00626464,지엔씨에너지,119850,20250620000387,20250620,주주총회소집공고,False,False
00626464,지엔씨에너지,119850,20250311000700,20250311,주주총회소집공고,False,False
00626464,지엔씨에너지,119850,20240312000574,20240312,주주총회소집공고,False,False
00687711,한국철강,104700,20260323001129,20260323,[기재정정]주주총회소집공고,True,False
00687711,한국철강,104700,20260316000078,20260316,[기재정정]주주총회소집공고,True,False
00687711,한국철강,104700,20260312000896,20260312,주주총회소집공고,False,False
00687711,한국철강,104700,20250321001147,20250321,[기재정정]주주총회소집공고,True,False
00687711,한국철강,104700,20250313000746,20250313,주주총회소집공고,False,False
00687711,한국철강,104700,20241203000044,20241203,주주총회소집공고,False,False
00687711,한국철강,104700,20240314001749,20240315,[기재정정]주주총회소집공고,True,False
00687711,한국철강,104700,20240307000693,20240307,주주총회소집공고,False,False
01725577,에스케이증권제9호기업인수목적,455910,20260408002223,20260408,주주총회소집공고,False,False
01725577,에스케이증권제9호기업인수목적,455910,20260311003262,20260311,주주총회소집공고,False,False
01725577,에스케이증권제9호기업인수목적,455910,20250311000372,20250311,주주총회소집공고,False,False
01725577,에스케이증권제9호기업인수목적,455910,20240312000050,20240312,주주총회소집공고,False,False
01551042,애드포러스,397810,20260316000783,20260316,주주총회소집공고,False,False
01214743,더네이쳐홀딩스,298540,20260310002437,20260310,[기재정정]주주총회소집공고,True,False
01214743,더네이쳐홀딩스,298540,20260310002208,20260310,주주총회소집공고,False,False
01214743,더네이쳐홀딩스,298540,20251024000182,20251024,주주총회소집공고,False,False
01214743,더네이쳐홀딩스,298540,20250327000363,20250327,[기재정정]주주총회소집공고,True,False
01214743,더네이쳐홀딩스,298540,20250313000296,20250313,주주총회소집공고,False,False
01214743,더네이쳐홀딩스,298540,20240315000863,20240315,[기재정정]주주총회소집공고,True,False
01214743,더네이쳐홀딩스,298540,20240313000798,20240313,주주총회소집공고,False,False
00624518,다산솔루에타,154040,20260316001000,20260316,주주총회소집공고,False,False
00624518,다산솔루에타,154040,20250313001047,20250313,주주총회소집공고,False,False
00624518,다산솔루에타,154040,20240314001402,20240314,주주총회소집공고,False,False
00493185,제이스로보틱스,090470,20260311003803,20260311,주주총회소집공고,False,False
00493185,제이스로보틱스,090470,20250312000202,20250312,주주총회소집공고,False,False
00493185,제이스로보틱스,090470,20240313000752,20240313,주주총회소집공고,False,False
01118643,솔루믹스,238500,20260313000928,20260313,주주총회소집공고,False,False
01118643,솔루믹스,238500,20250314001469,20250314,주주총회소집공고,False,False
01118643,솔루믹스,238500,20240315000406,20240315,[기재정정]주주총회소집공고,True,False
01118643,솔루믹스,238500,20240312000349,20240312,주주총회소집공고,False,False
01036367,아크솔루션스,203690,20260316001576,20260316,주주총회소집공고,False,False
01036367,아크솔루션스,203690,20251212000567,20251215,주주총회소집공고,False,False
01036367,아크솔루션스,203690,20250513000801,20250513,[기재정정]주주총회소집공고,True,False
01036367,아크솔루션스,203690,20250512000613,20250512,주주총회소집공고,False,False
01036367,아크솔루션스,203690,20250314001485,20250314,주주총회소집공고,False,False
01036367,아크솔루션스,203690,20240920000450,20240920,주주총회소집공고,False,False
01036367,아크솔루션스,203690,20240821000560,20240821,[기재정정]주주총회소집공고,True,False
01036367,아크솔루션스,203690,20240820000414,20240821,주주총회소집공고,False,False
01036367,아크솔루션스,203690,20240322001087,20240325,[기재정정]주주총회소집공고,True,False
01036367,아크솔루션스,203690,20240313001509,20240313,주주총회소집공고,False,False
01065679,이노인스트루먼트,215790,20260316000552,20260316,주주총회소집공고,False,False
01065679,이노인스트루먼트,215790,20250313000212,20250313,[기재정정]주주총회소집공고,True,False
01065679,이노인스트루먼트,215790,20250313000192,20250313,주주총회소집공고,False,False
01065679,이노인스트루먼트,215790,20240314000712,20240314,주주총회소집공고,False,False
01175499,큐에이드,377460,20260312001266,20260312,주주총회소집공고,False,False
01329957,국전,307750,20260310003018,20260310,주주총회소집공고,False,False
01329957,국전,307750,20250310000626,20250310,주주총회소집공고,False,False
01329957,국전,307750,20240308000657,20240308,주주총회소집공고,False,False
00911955,잇츠한불,226320,20260312000706,20260312,주주총회소집공고,False,False
00911955,잇츠한불,226320,20250312000332,20250312,주주총회소집공고,False,False
00911955,잇츠한불,226320,20240312000590,20240312,[기재정정]주주총회소집공고,True,False
00911955,잇츠한불,226320,20240311000448,20240311,주주총회소집공고,False,False
00160302,코스모화학,005420,20260225005571,20260225,주주총회소집공고,False,False
00160302,코스모화학,005420,20250225004346,20250225,주주총회소집공고,False,False
00160302,코스모화학,005420,20240306000560,20240306,주주총회소집공고,False,False
01594791,나우로보틱스,459510,20260430001642,20260430,주주총회소집공고,False,False
01594791,나우로보틱스,459510,20260311004425,20260311,주주총회소집공고,False,False
01594791,나우로보틱스,459510,20251201000066,20251201,주주총회소집공고,False,False
01594791,나우로보틱스,459510,20250918000094,20250918,[기재정정]주주총회소집공고,True,False
01594791,나우로보틱스,459510,20250911000177,20250911,주주총회소집공고,False,False
00158015,한국선재,025550,20260312000181,20260312,주주총회소집공고,False,False
00158015,한국선재,025550,20250313000118,20250313,주주총회소집공고,False,False
00158015,한국선재,025550,20240314000360,20240314,주주총회소집공고,False,False
00117726,DYP,092780,20260316001260,20260316,주주총회소집공고,False,False
00117726,DYP,092780,20250314000999,20250314,주주총회소집공고,False,False
00117726,DYP,092780,20240314001053,20240314,주주총회소집공고,False,False
01146822,아이퀘스트,262840,20260311003407,20260311,주주총회소집공고,False,False
01146822,아이퀘스트,262840,20250311000247,20250311,주주총회소집공고,False,False
01146822,아이퀘스트,262840,20240313000312,20240313,주주총회소집공고,False,False
01762569,이수스페셜티케미컬,457190,20260319001112,20260319,[기재정정]주주총회소집공고,True,False
01762569,이수스페셜티케미컬,457190,20260312001245,20260312,주주총회소집공고,False,False
01762569,이수스페셜티케미컬,457190,20250320001614,20250320,[기재정정]주주총회소집공고,True,False
01762569,이수스페셜티케미컬,457190,20250313001365,20250313,주주총회소집공고,False,False
01762569,이수스페셜티케미컬,457190,20240321001905,20240321,[기재정정]주주총회소집공고,True,False
01762569,이수스페셜티케미컬,457190,20240312000856,20240312,주주총회소집공고,False,False
00122472,PKC,001340,20260313000927,20260313,[기재정정]주주총회소집공고,True,False
00122472,PKC,001340,20260312000678,20260312,[기재정정]주주총회소집공고,True,False
00122472,PKC,001340,20260311004429,20260311,주주총회소집공고,False,False
00122472,PKC,001340,20250318001342,20250318,[기재정정]주주총회소집공고,True,False
00122472,PKC,001340,20250311000492,20250311,주주총회소집공고,False,False
00122472,PKC,001340,20240320001989,20240321,[기재정정]주주총회소집공고,True,False
00122472,PKC,001340,20240313000678,20240313,주주총회소집공고,False,False
00606886,엔지켐생명과학,183490,20260311004195,20260311,주주총회소집공고,False,False
00606886,엔지켐생명과학,183490,20250307000730,20250307,주주총회소집공고,False,False
00606886,엔지켐생명과학,183490,20240314000066,20240314,[기재정정]주주총회소집공고,True,False
00606886,엔지켐생명과학,183490,20240313001793,20240314,주주총회소집공고,False,False
00154329,TP,007980,20260310003002,20260310,주주총회소집공고,False,False
00154329,TP,007980,20250312001110,20250312,주주총회소집공고,False,False
00154329,TP,007980,20240313001294,20240313,주주총회소집공고,False,False
01585155,오픈놀,440320,20260309001198,20260309,주주총회소집공고,False,False
01585155,오픈놀,440320,20250925000024,20250925,주주총회소집공고,False,False
01585155,오픈놀,440320,20250313000762,20250313,주주총회소집공고,False,False
01585155,오픈놀,440320,20241122000085,20241122,주주총회소집공고,False,False
01585155,오픈놀,440320,20240314000592,20240314,주주총회소집공고,False,False
00164478,현대건설,000720,20260224003471,20260224,주주총회소집공고,False,False
00164478,현대건설,000720,20250730000252,20250730,주주총회소집공고,False,False
00164478,현대건설,000720,20250220001784,20250220,[기재정정]주주총회소집공고,True,False
00164478,현대건설,000720,20250220000705,20250220,[기재정정]주주총회소집공고,True,False
00164478,현대건설,000720,20250219001272,20250219,주주총회소집공고,False,False
00401731,LG전자,066570,20260213001665,20260213,주주총회소집공고,False,False
00401731,LG전자,066570,20250220001594,20250220,주주총회소집공고,False,False
00401731,LG전자,066570,20240226005578,20240226,주주총회소집공고,False,False
00189538,피델릭스,032580,20260304000535,20260304,주주총회소집공고,False,False
00189538,피델릭스,032580,20250227005693,20250227,주주총회소집공고,False,False
00189538,피델릭스,032580,20240305000024,20240305,주주총회소집공고,False,False
01060744,한솔제지,213500,20260220002187,20260220,주주총회소집공고,False,False
01060744,한솔제지,213500,20250221001518,20250221,주주총회소집공고,False,False
01060744,한솔제지,213500,20241106000199,20241106,주주총회소집공고,False,False
01060744,한솔제지,213500,20240221002001,20240221,주주총회소집공고,False,False
00265041,삼양케이씨아이,036670,20260319000673,20260319,[기재정정]주주총회소집공고,True,False
00265041,삼양케이씨아이,036670,20260304001039,20260304,[기재정정]주주총회소집공고,True,False
00265041,삼양케이씨아이,036670,20260220000997,20260220,주주총회소집공고,False,False
00265041,삼양케이씨아이,036670,20250228005523,20250228,주주총회소집공고,False,False
00265041,삼양케이씨아이,036670,20240226002156,20240226,주주총회소집공고,False,False
00463342,폴라리스AI파마,041910,20260306000985,20260306,주주총회소집공고,False,False
00463342,폴라리스AI파마,041910,20251209000384,20251209,주주총회소집공고,False,False
00463342,폴라리스AI파마,041910,20250305000753,20250305,주주총회소집공고,False,False
00463342,폴라리스AI파마,041910,20240311000144,20240311,[기재정정]주주총회소집공고,True,False
00463342,폴라리스AI파마,041910,20240308000670,20240308,주주총회소집공고,False,False
01060814,삼양패키징,272550,20260220001743,20260220,주주총회소집공고,False,False
01060814,삼양패키징,272550,20250311000648,20250311,주주총회소집공고,False,False
01060814,삼양패키징,272550,20240305000143,20240305,주주총회소집공고,False,False
01316227,효성티앤씨,298020,20260309001759,20260309,[기재정정]주주총회소집공고,True,False
01316227,효성티앤씨,298020,20260225005803,20260225,주주총회소집공고,False,False
01316227,효성티앤씨,298020,20250227007080,20250227,주주총회소집공고,False,False
01316227,효성티앤씨,298020,20250115000412,20250115,[기재정정]주주총회소집공고,True,False
01316227,효성티앤씨,298020,20250108000472,20250108,주주총회소집공고,False,False
01316227,효성티앤씨,298020,20240223003147,20240223,주주총회소집공고,False,False
01506848,비스토스,419540,20260313000883,20260313,주주총회소집공고,False,False
01506848,비스토스,419540,20251230000340,20251230,주주총회소집공고,False,False
01506848,비스토스,419540,20250319000764,20250319,[기재정정]주주총회소집공고,True,False
01506848,비스토스,419540,20250314001061,20250314,주주총회소집공고,False,False
01506848,비스토스,419540,20240312000383,20240312,주주총회소집공고,False,False
01063884,솔디펜스,215090,20260316000580,20260316,주주총회소집공고,False,False
01063884,솔디펜스,215090,20251126000565,20251126,주주총회소집공고,False,False
01063884,솔디펜스,215090,20250722000195,20250722,주주총회소집공고,False,False
01063884,솔디펜스,215090,20250321000726,20250321,[기재정정]주주총회소집공고,True,False
01063884,솔디펜스,215090,20250318000732,20250318,[기재정정]주주총회소집공고,True,False
01063884,솔디펜스,215090,20250314001494,20250314,주주총회소집공고,False,False
01063884,솔디펜스,215090,20240314001160,20240314,주주총회소집공고,False,False
00353018,헬스커넥트,058530,20240312000484,20240312,주주총회소집공고,False,False
00371740,디티씨,066670,20260306000204,20260306,주주총회소집공고,False,False
00371740,디티씨,066670,20250310000422,20250310,주주총회소집공고,False,False
00371740,디티씨,066670,20240313000550,20240313,주주총회소집공고,False,False
01153293,제이엘케이,322510,20260306000639,20260306,주주총회소집공고,False,False
01153293,제이엘케이,322510,20250228002338,20250228,주주총회소집공고,False,False
01153293,제이엘케이,322510,20240311000626,20240311,주주총회소집공고,False,False
01712485,코오롱모빌리티그룹,450140,20251027000061,20251027,주주총회소집공고,False,False
01712485,코오롱모빌리티그룹,450140,20250225004327,20250225,주주총회소집공고,False,False
01712485,코오롱모빌리티그룹,450140,20240315000244,20240315,[기재정정]주주총회소집공고,True,False
01712485,코오롱모빌리티그룹,450140,20240314001684,20240314,[기재정정]주주총회소집공고,True,False
01712485,코오롱모빌리티그룹,450140,20240313000702,20240313,주주총회소집공고,False,False
00561866,락앤락,115390,20241004000114,20241004,주주총회소집공고,False,False
00561866,락앤락,115390,20240314000155,20240314,주주총회소집공고,False,False
00659684,장원테크,174880,20250310000415,20250310,주주총회소집공고,False,False
00659684,장원테크,174880,20240314000690,20240314,주주총회소집공고,False,False
00923826,일월지엠엘,178780,20260311003559,20260311,주주총회소집공고,False,False
00923826,일월지엠엘,178780,20251016000118,20251016,주주총회소집공고,False,False
00923826,일월지엠엘,178780,20250513000416,20250513,주주총회소집공고,False,False
00923826,일월지엠엘,178780,20250312000461,20250312,주주총회소집공고,False,False
00923826,일월지엠엘,178780,20240313000278,20240313,주주총회소집공고,False,False
00134176,세우글로벌,013000,20260310002256,20260310,주주총회소집공고,False,False
00134176,세우글로벌,013000,20250313001009,20250313,주주총회소집공고,False,False
00134176,세우글로벌,013000,20240311000415,20240311,주주총회소집공고,False,False
00113225,대한제강,084010,20260310002455,20260310,[기재정정]주주총회소집공고,True,False
00113225,대한제강,084010,20260305000591,20260305,주주총회소집공고,False,False
00113225,대한제강,084010,20250305000263,20250305,주주총회소집공고,False,False
00113225,대한제강,084010,20240305000102,20240305,주주총회소집공고,False,False
00814786,티엔엔터테인먼트,131100,20260311004360,20260311,주주총회소집공고,False,False
00814786,티엔엔터테인먼트,131100,20250314001474,20250314,주주총회소집공고,False,False
00814786,티엔엔터테인먼트,131100,20241114000913,20241114,주주총회소집공고,False,False
00814786,티엔엔터테인먼트,131100,20240312000625,20240312,주주총회소집공고,False,False
00545929,제넥신,095700,20260311003890,20260311,주주총회소집공고,False,False
00545929,제넥신,095700,20250310000765,20250310,주주총회소집공고,False,False
00545929,제넥신,095700,20240313001155,20240313,주주총회소집공고,False,False
00339391,한화시스템,272210,20260306000236,20260306,[기재정정]주주총회소집공고,True,False
00339391,한화시스템,272210,20260220002320,20260220,주주총회소집공고,False,False
00339391,한화시스템,272210,20250228005355,20250228,[기재정정]주주총회소집공고,True,False
00339391,한화시스템,272210,20250221002709,20250221,[기재정정]주주총회소집공고,True,False
00339391,한화시스템,272210,20250221002158,20250221,주주총회소집공고,False,False
00339391,한화시스템,272210,20240902000074,20240902,주주총회소집공고,False,False
00339391,한화시스템,272210,20240223001116,20240223,주주총회소집공고,False,False
01075126,사토시홀딩스,223310,20260310002844,20260310,[기재정정]주주총회소집공고,True,False
01075126,사토시홀딩스,223310,20260310002597,20260310,주주총회소집공고,False,False
01075126,사토시홀딩스,223310,20250715000234,20250715,주주총회소집공고,False,False
01075126,사토시홀딩스,223310,20250311000415,20250311,주주총회소집공고,False,False
01075126,사토시홀딩스,223310,20240726000179,20240726,주주총회소집공고,False,False
01075126,사토시홀딩스,223310,20240311000735,20240311,주주총회소집공고,False,False
00838500,엘브이엠씨,900140,20260323000827,20260323,[기재정정]주주총회소집공고,True,False
00838500,엘브이엠씨,900140,20260316000392,20260316,주주총회소집공고,False,False
00838500,엘브이엠씨,900140,20250320000897,20250320,[기재정정]주주총회소집공고,True,False
00838500,엘브이엠씨,900140,20250313001358,20250313,주주총회소집공고,False,False
00838500,엘브이엠씨,900140,20240322000138,20240322,[기재정정]주주총회소집공고,True,False
00838500,엘브이엠씨,900140,20240314001084,20240314,주주총회소집공고,False,False
01109937,티앤알바이오팹,246710,20260303001987,20260303,주주총회소집공고,False,False
01109937,티앤알바이오팹,246710,20250311000499,20250311,[기재정정]주주총회소집공고,True,False
01109937,티앤알바이오팹,246710,20250310000555,20250310,[기재정정]주주총회소집공고,True,False
01109937,티앤알바이오팹,246710,20250310000526,20250310,주주총회소집공고,False,False
01109937,티앤알바이오팹,246710,20240325000862,20240325,[기재정정]주주총회소집공고,True,False
01109937,티앤알바이오팹,246710,20240313001377,20240313,[기재정정]주주총회소집공고,True,False
01109937,티앤알바이오팹,246710,20240313000154,20240313,주주총회소집공고,False,False
00163345,DB,012030,20260316001185,20260316,주주총회소집공고,False,False
00163345,DB,012030,20250313000984,20250313,주주총회소집공고,False,False
00163345,DB,012030,20240313000769,20240313,주주총회소집공고,False,False
00411048,에스앤에스텍,101490,20260305000605,20260305,주주총회소집공고,False,False
00411048,에스앤에스텍,101490,20250306000163,20250306,주주총회소집공고,False,False
00411048,에스앤에스텍,101490,20240306000205,20240306,주주총회소집공고,False,False
00148276,제일기획,030000,20260213002179,20260213,주주총회소집공고,False,False
00148276,제일기획,030000,20250217001741,20250217,주주총회소집공고,False,False
00148276,제일기획,030000,20240214002549,20240214,주주총회소집공고,False,False
00365989,모나용평,070960,20260320000592,20260320,[기재정정]주주총회소집공고,True,False
00365989,모나용평,070960,20260313000413,20260313,주주총회소집공고,False,False
00365989,모나용평,070960,20250313000555,20250313,주주총회소집공고,False,False
00365989,모나용평,070960,20240517000150,20240517,[기재정정]주주총회소집공고,True,False
00365989,모나용평,070960,20240417000237,20240417,주주총회소집공고,False,False
00365989,모나용평,070960,20240313000317,20240313,주주총회소집공고,False,False
00319272,성우,458650,20260311004081,20260311,주주총회소집공고,False,False
00319272,성우,458650,20250806000159,20250806,주주총회소집공고,False,False
00319272,성우,458650,20250311000749,20250311,[기재정정]주주총회소집공고,True,False
00319272,성우,458650,20250311000198,20250311,주주총회소집공고,False,False
01336762,스피어,347700,20260311004512,20260311,주주총회소집공고,False,False
01336762,스피어,347700,20250310000905,20250310,주주총회소집공고,False,False
01336762,스피어,347700,20250108000480,20250108,주주총회소집공고,False,False
01336762,스피어,347700,20240820000233,20240820,주주총회소집공고,False,False
01336762,스피어,347700,20240314001717,20240314,주주총회소집공고,False,False
01671197,에스케이증권제8호기업인수목적,435870,20250811000429,20250811,주주총회소집공고,False,False
01671197,에스케이증권제8호기업인수목적,435870,20250618000086,20250618,주주총회소집공고,False,False
01671197,에스케이증권제8호기업인수목적,435870,20250311000358,20250311,주주총회소집공고,False,False
01671197,에스케이증권제8호기업인수목적,435870,20240312000012,20240312,주주총회소집공고,False,False
01731453,디비금융제11호기업인수목적,456440,20250311000562,20250311,주주총회소집공고,False,False
01731453,디비금융제11호기업인수목적,456440,20250307000876,20250307,주주총회소집공고,False,False
01731453,디비금융제11호기업인수목적,456440,20240318000527,20240318,주주총회소집공고,False,False
00128315,삼지전자,037460,20260310002726,20260310,주주총회소집공고,False,False
00128315,삼지전자,037460,20250306000420,20250306,주주총회소집공고,False,False
00128315,삼지전자,037460,20240307000056,20240307,주주총회소집공고,False,False
00146560,일지테크,019540,20260311003928,20260311,주주총회소집공고,False,False
00146560,일지테크,019540,20250313001347,20250313,주주총회소집공고,False,False
00146560,일지테크,019540,20240307000639,20240307,주주총회소집공고,False,False
00105101,INVENI,015360,20260223002782,20260223,주주총회소집공고,False,False
00105101,INVENI,015360,20250304000306,20250304,주주총회소집공고,False,False
00105101,INVENI,015360,20240226005043,20240226,주주총회소집공고,False,False
00101752,케이씨피드,025880,20260303001942,20260303,주주총회소집공고,False,False
00101752,케이씨피드,025880,20250228001510,20250228,주주총회소집공고,False,False
00101752,케이씨피드,025880,20240307000432,20240307,[기재정정]주주총회소집공고,True,False
00101752,케이씨피드,025880,20240228006943,20240228,주주총회소집공고,False,False
00309503,한국항공우주,047810,20260306000544,20260306,[기재정정]주주총회소집공고,True,False
00309503,한국항공우주,047810,20260303001967,20260303,주주총회소집공고,False,False
00309503,한국항공우주,047810,20260225005069,20260225,주주총회소집공고,False,False
00309503,한국항공우주,047810,20250225004195,20250225,주주총회소집공고,False,False
00309503,한국항공우주,047810,20240312000238,20240312,주주총회소집공고,False,False
