market,rank,ticker,company,rcept_dt,rcept_no,report_nm,category,plan_title,implementation_sections_count,embedded_results_count,implementation_tag_counts
KOSPI,195,006040,동원산업,20241127,20241127800037,기업가치제고계획(자율공시)              ,plan,2024년 동원산업 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,197,003570,SNT다이내믹스,20260303,20260303800845,기업가치제고계획(자율공시)              ,plan,2026년 SNT다이내믹스㈜ 기업가치 제고 계획,0,0,{}
KOSPI,198,001800,오리온홀딩스,20260326,20260326803339,기업가치제고계획(자율공시)              ,plan,2026년 (주)오리온홀딩스 기업가치 제고 계획,0,0,{}
KOSPI,209,195870,해성디에스,20260326,20260326802942,기업가치제고계획(자율공시)              ,plan,2026년 해성디에스㈜ 기업가치 제고 계획,0,0,{}
KOSPI,210,007310,오뚜기,20260327,20260327800893,기업가치제고계획(자율공시)              ,plan,2026년 (주)오뚜기 기업가치 제고 계획,3,0,"{""future_plan"": 3}"
KOSPI,215,034230,파라다이스,20250328,20250328801447,[첨부추가]기업가치제고계획(자율공시)              ,plan,2025 (주)파라다이스 기업가치 제고 계획,1,0,"{""implementation_status"": 1}"
KOSPI,217,181710,NHN,20260326,20260326803246,기업가치제고계획(자율공시)              ,plan,2026년 엔에이치엔㈜ 기업가치 제고 계획,0,0,{}
KOSPI,222,000080,하이트진로,20260327,20260327801254,기업가치제고계획(자율공시)              ,plan,2026년 하이트진로 기업가치 제고 계획,1,0,"{""meta_reference"": 1}"
KOSPI,224,089860,롯데렌탈,20251105,20251105800337,기업가치제고계획(자율공시)              (이행현황),progress,2025 롯데렌탈 기업가치제고계획 이행현황,1,0,"{""implementation_status"": 1}"
KOSPI,224,089860,롯데렌탈,20240927,20240927800570,기업가치제고계획(자율공시)              ,plan,2024 롯데렌탈(주) 기업가치 제고 계획,0,0,{}
KOSPI,226,003470,유안타증권,20260327,20260327802788,기업가치제고계획(자율공시)              ,plan,2026년 유안타증권(주) 기업가치 제고 계획,1,0,"{""implementation_status"": 1}"
KOSPI,226,003470,유안타증권,20241210,20241210800776,기업가치제고계획(자율공시)              ,plan,2024년 유안타증권(주) 기업가치 제고 계획,0,0,{}
KOSPI,227,003240,태광산업,20260312,20260312801791,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,228,330590,롯데리츠,20251126,20251126800437,기업가치제고계획(자율공시)              (2025년 이행현황),progress,2025년 롯데리츠㈜ 기업가치 제고계획 이행현황,3,0,"{""implementation_status"": 2, ""meta_reference"": 1}"
KOSPI,228,330590,롯데리츠,20241114,20241114800367,기업가치제고계획(자율공시)              ,plan,2024 롯데리츠 기업가치 제고 계획,1,0,"{""meta_reference"": 1}"
KOSPI,229,300720,한일시멘트,20260319,20260319801550,기업가치제고계획(자율공시)              ,plan,2026년 한일시멘트 기업가치 제고 계획,0,0,{}
KOSPI,230,280360,롯데웰푸드,20260320,20260320801553,[첨부추가]기업가치제고계획(자율공시)              ,plan,2026 롯데웰푸드(주) 기업가치 제고 계획,0,0,{}
KOSPI,230,280360,롯데웰푸드,20241017,20241017800376,기업가치제고계획(자율공시)              ,plan,2024 롯데웰푸드㈜ 기업가치 제고 계획,0,0,{}
KOSPI,235,001820,삼화콘덴서공업,20260327,20260327801523,기업가치제고계획(자율공시)              ,plan,2026년 삼화콘덴서공업(주) 기업가치 제고 계획,0,0,{}
KOSPI,236,005300,롯데칠성음료,20260320,20260320801170,기업가치제고계획(자율공시)              ,plan,2026 롯데칠성음료(주) 기업가치 제고 계획,0,0,{}
KOSPI,236,005300,롯데칠성음료,20241016,20241016800045,기업가치제고계획(자율공시)              ,plan,2024 롯데칠성음료(주) 기업가치 제고 계획,0,0,{}
KOSPI,245,248070,솔루엠,20260401,20260401800646,기업가치제고계획(자율공시)              ,plan,2026년 (주)솔루엠 기업가치 제고 계획,0,0,{}
KOSPI,246,075580,세진중공업,20260331,20260331803789,기업가치제고계획(자율공시)              ,plan,2026년 (주)세진중공업 기업가치 제고 계획,0,0,{}
KOSPI,247,192400,쿠쿠홀딩스,20260325,20260325800672,기업가치제고계획(자율공시)              ,plan,2026년 기업가치 제고계획,1,0,"{""future_plan"": 1}"
KOSPI,249,003160,디아이,20260320,20260320801103,기업가치제고계획(자율공시)              ,plan,2026 (주)디아이 기업가치 제고 계획,0,0,{}
KOSPI,250,006120,SK디스커버리,20260327,20260327802234,기업가치제고계획(자율공시)              ,plan,2026년 SK디스커버리㈜ 기업가치 제고 계획,0,0,{}
KOSPI,251,499790,GS피앤엘,20260319,20260319800427,기업가치제고계획(자율공시)              ,plan,2026년 ㈜GS피앤엘 기업가치 제고 계획,0,0,{}
KOSPI,252,100840,SNT에너지,20260303,20260303800640,기업가치제고계획(자율공시)              ,plan,2026년 SNT에너지 주식회사 기업가치 제고 계획,0,0,{}
KOSPI,253,079900,전진건설로봇,20260327,20260327801623,기업가치제고계획(자율공시)              ,plan,2026 사업연도 전진건설로봇 기업가치 제고 계획,0,0,{}
KOSPI,255,036530,SNT홀딩스,20260303,20260303800985,기업가치제고계획(자율공시)              (기업가치 제고 계획(자율공시)(2026년)),plan,2026년 (주)SNT홀딩스 기업가치 제고 계획,0,0,{}
KOSPI,256,064960,SNT모티브,20260303,20260303801172,기업가치제고계획(자율공시)              ,plan,2026년 SNT모티브 주식회사 기업가치 제고 계획,0,0,{}
KOSPI,257,030190,NICE평가정보,20260429,20260429800563,기업가치제고계획(자율공시)              ,plan,2026년 NICE평가정보 기업가치 제고 계획,1,0,"{""implementation_status"": 1}"
KOSPI,257,030190,NICE평가정보,20260324,20260324800103,기업가치제고계획(자율공시)              ,plan,2025년 NICE평가정보 기업가치 제고 계획,0,0,{}
KOSPI,257,030190,NICE평가정보,20250423,20250423800164,[첨부정정]기업가치제고계획(자율공시)              ,plan,,0,0,{}
KOSPI,257,030190,NICE평가정보,20250422,20250422800185,[첨부정정]기업가치제고계획(자율공시)              ,plan,,0,0,{}
KOSPI,257,030190,NICE평가정보,20250421,20250421800144,기업가치제고계획(자율공시)              ,plan,2025년 NICE평가정보(주) 기업가치 제고 계획(Value-up Plan),0,0,{}
KOSPI,258,006650,대한유화,20260313,20260313801241,기업가치제고계획(자율공시)              ,plan,2026년 대한유화 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,259,025540,한국단자공업,20260320,20260320800811,기업가치제고계획(자율공시)              ,plan,2026 사업년도 한국단자공업 기업가치 제고 계획,0,0,{}
KOSPI,261,071320,지역난방공사,20260102,20260102800807,기업가치제고계획(자율공시)              ,plan,2026년 한국지역난방공사 기업가치 제고 계획,0,0,{}
KOSPI,261,071320,지역난방공사,20250616,20250616800266,기업가치제고계획(자율공시)              (이행현황 보고서),progress,한국지역난방공사 기업가치 제고 계획 이행현황 보고,2,0,"{""implementation_status"": 2}"
KOSPI,261,071320,지역난방공사,20241226,20241226800699,기업가치제고계획(자율공시)              ,plan,2024년 한국지역난방공사 기업가치 제고 계획,2,0,"{""future_plan"": 2}"
KOSPI,261,071320,지역난방공사,20240823,20240823800529,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,262,214320,이노션,20260319,20260319801374,기업가치제고계획(자율공시)              ,plan,2026년 (주)이노션 기업가치 제고계획,0,0,{}
KOSPI,266,004490,세방전지,20260320,20260320800507,기업가치제고계획(자율공시)              ,plan,2026년 세방전지(주) 기업가치 제고 계획,0,0,{}
KOSPI,266,004490,세방전지,20251127,20251127800374,기업가치제고계획(자율공시)              ,plan,2025년 세방전지(주) 기업가치 제고 계획,0,0,{}
KOSPI,268,336370,솔루스첨단소재,20260428,20260428800271,기업가치제고계획(자율공시)              ,plan,2026년 솔루스첨단소재(주) 기업가치 제고 계획,0,0,{}
KOSPI,269,285130,SK케미칼,20260325,20260325800462,기업가치제고계획(자율공시)              ,plan,2026년 SK케미칼 기업가치 제고 계획,0,0,{}
KOSPI,270,484870,엠앤씨솔루션,20260326,20260326800627,기업가치제고계획(자율공시)              ,plan,2026년 (주)엠앤씨솔루션 기업가치 제고 계획,0,0,{}
KOSPI,273,017900,광전자,20260327,20260327801386,기업가치제고계획(자율공시)              ,plan,2026년 광전자주식회사 기업가치 제고 계획,0,0,{}
KOSPI,276,317450,명인제약,20260327,20260327801429,기업가치제고계획(자율공시)              ,plan,2026년 명인제약(주) 기업가치 제고 계획,0,0,{}
KOSPI,278,161000,애경케미칼,20241216,20241216800280,기업가치제고계획(자율공시)              ,plan,2024년 애경케미칼(주) 기업가치 제고 계획,1,0,"{""implementation_outlook"": 1}"
KOSPI,278,161000,애경케미칼,20240926,20240926800119,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,280,114090,GKL,20260330,20260330801553,[기재정정]기업가치제고계획(자율공시)              ,plan,2026년 그랜드코리아레저(주) 기업가치 제고계획,1,0,"{""meta_reference"": 1}"
KOSPI,280,114090,GKL,20260326,20260326800994,기업가치제고계획(자율공시)              ,plan,2026년 그랜드코리아레저(주) 기업가치 제고계획,0,0,{}
KOSPI,281,069260,티케이지휴켐스,20260326,20260326802945,기업가치제고계획(자율공시)              ,plan,2026년 티케이지휴켐스 기업가치 제고 계획,0,0,{}
KOSPI,283,003030,세아제강지주,20260225,20260225800075,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,285,008060,대덕,20260327,20260327802295,기업가치제고계획(자율공시)              (2026년),plan,2026 ㈜대덕 기업가치 제고 계획,1,0,"{""meta_reference"": 1}"
KOSPI,286,001060,JW중외제약,20260327,20260327802341,기업가치제고계획(자율공시)              ,plan,2026 JW중외제약(주) 기업가치 제고 계획,1,0,"{""implementation_status"": 1}"
KOSPI,286,001060,JW중외제약,20250421,20250421800168,기업가치제고계획(자율공시)              (2025년),plan,2025 JW중외제약(주) 기업가치 제고 계획,0,0,{}
KOSPI,290,014820,동원시스템즈,20260428,20260428800617,기업가치제고계획(자율공시)              ,progress,2026 동원시스템즈(주) 기업가치 제고계획 이행현황,2,0,"{""implementation_status"": 1, ""meta_reference"": 1}"
KOSPI,290,014820,동원시스템즈,20250411,20250411800770,기업가치제고계획(자율공시)              ,plan,2025 동원시스템즈(주) 기업가치 제고계획,1,0,"{""meta_reference"": 1}"
KOSPI,291,005180,빙그레,20260304,20260304800802,기업가치제고계획(자율공시)              (2026년),plan,2026년 주식회사 빙그레 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,292,001270,부국증권,20260330,20260330800005,기업가치제고계획(자율공시)              ,plan,2026년 부국증권 주식회사 기업가치 제고 계획,0,0,{}
KOSPI,293,016380,KG스틸,20250211,20250211801127,기업가치제고계획(자율공시)              ,plan,kG스틸 기업가치 제고 계획,0,0,{}
KOSPI,294,002960,한국쉘석유,20260330,20260330800636,기업가치제고계획(자율공시)              ,plan,2026 한국쉘석유 주식회사 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,296,001500,현대차증권,20260327,20260327802746,기업가치제고계획(자율공시)              ,plan,2026년 현대차증권 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,296,001500,현대차증권,20250116,20250116800066,기업가치제고계획(자율공시)              ,plan,현대차증권 주주가치 제고 계획,1,0,"{""meta_reference"": 1}"
KOSPI,296,001500,현대차증권,20241224,20241224800389,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,297,058650,세아홀딩스,20260327,20260327801957,기업가치제고계획(자율공시)              ,progress,2025년 (주)세아홀딩스 기업가치 제고 계획 이행 현황,1,0,"{""implementation_status"": 1}"
KOSPI,297,058650,세아홀딩스,20251030,20251030800444,기업가치제고계획(자율공시)              ,progress,2025년 (주)세아홀딩스 기업가치 제고 계획 이행 현황,1,0,"{""implementation_status"": 1}"
KOSPI,297,058650,세아홀딩스,20241121,20241121800286,기업가치제고계획(자율공시)              ,plan,2024년 (주)세아홀딩스 기업가치 제고 계획,0,0,{}
KOSPI,297,058650,세아홀딩스,20240913,20240913800392,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,299,011930,신성이엔지,20260401,20260401801386,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,301,017940,E1,20260327,20260327802636,기업가치제고계획(자율공시)              ,plan,2026년 (주)E1 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,305,460860,동국제강,20260324,20260324800416,기업가치제고계획(자율공시)              ,plan,2026년 동국제강 기업가치 제고 계획,0,0,{}
KOSPI,308,002840,미원상사,20260324,20260324801548,기업가치제고계획(자율공시)              ,plan,2026 미원상사(주)기업가치 제고 계획,0,0,{}
KOSPI,309,453340,현대그린푸드,20260506,20260506800485,기업가치제고계획(자율공시)              (2025년 이행현황),progress,(주)현대그린푸드 기업가치 제고 계획 2025년 이행현황,5,0,"{""future_plan"": 1, ""implementation_status"": 4}"
KOSPI,309,453340,현대그린푸드,20260324,20260324801371,기업가치제고계획(자율공시)              ,plan,(주)현대그린푸드 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,309,453340,현대그린푸드,20241107,20241107800157,기업가치제고계획(자율공시)              ,plan,주식회사 현대그린푸드 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,310,005810,풍산홀딩스,20260323,20260323800421,기업가치제고계획(자율공시)              ,plan,2026 풍산홀딩스 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,311,039130,하나투어,20260330,20260330801364,기업가치제고계획(자율공시)              (고배당기업 표시를 위한 재공시),meta_amendment,하나투어 기업가치 제고 계획 ('25년~'27년),4,0,"{""future_plan"": 2, ""implementation_status"": 2}"
KOSPI,311,039130,하나투어,20250416,20250416800312,기업가치제고계획(자율공시)              ,plan,하나투어 기업가치 제고 계획 ('25년~'27년),4,0,"{""future_plan"": 2, ""implementation_status"": 2}"
KOSPI,312,001530,디아이동일,20250310,20250310801402,기업가치제고계획(자율공시)              ,plan,2025년 디이동일(주) 기업가치 제고 계획,2,0,"{""future_plan"": 2}"
KOSPI,315,002240,고려제강,20260327,20260327801526,기업가치제고계획(자율공시)              ,plan,고려제강(주) 기업가치 제고 계획,2,0,"{""meta_reference"": 1, ""future_plan"": 1}"
KOSPI,320,008730,율촌화학,20260325,20260325801097,기업가치제고계획(자율공시)              (2026년),plan,2026년 율촌화학 기업가치 제고 계획,0,0,{}
KOSPI,321,020000,한섬,20260507,20260507800409,기업가치제고계획(자율공시)              (2025년 이행현황),progress,2025년 ㈜한섬 기업가치 제고계획 이행현황,3,0,"{""future_plan"": 3}"
KOSPI,321,020000,한섬,20241107,20241107800158,기업가치제고계획(자율공시)              ,plan,2024년 (주)한섬 기업가치 제고계획,1,0,"{""future_plan"": 1}"
KOSPI,322,003000,부광약품,20260324,20260324801768,기업가치제고계획(자율공시)              ,plan,2026년 부광약품 주식회사 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,324,015860,일진홀딩스,20260422,20260422800407,기업가치제고계획(자율공시)              ,plan,2026년 일진홀딩스 주식회사 기업가치 제고 계획,0,0,{}
KOSPI,325,268280,미원에스씨,20260320,20260320800143,기업가치제고계획(자율공시)              ,plan,2026년 미원스페셜티케미칼(주) 기업가치 재고 계획,0,0,{}
KOSPI,327,377740,바이오노트,20260326,20260326801053,기업가치제고계획(자율공시)              ,plan,2026년 바이오노트 기업가치 제고 계획,2,0,"{""meta_reference"": 1, ""future_plan"": 1}"
KOSPI,328,001200,유진증권,20260327,20260327801871,기업가치제고계획(자율공시)              ,plan,2026년 유진투자증권 주식회사 기업가치 제고 계획,0,0,{}
KOSPI,329,031430,신세계인터내셔날,20260324,20260324801198,기업가치제고계획(자율공시)              ,plan,2026년 (주)신세계인터내셔날 기업가치 제고 계획,1,0,"{""implementation_status"": 1}"
KOSPI,329,031430,신세계인터내셔날,20251210,20251210800649,기업가치제고계획(자율공시)              (2025년 이행현황),progress,2025년 (주)신세계인터내셔날 기업가치 제고 계획 이행현황,1,0,"{""implementation_status"": 1}"
KOSPI,329,031430,신세계인터내셔날,20241227,20241227800903,기업가치제고계획(자율공시)              ,plan,2024년 신세계인터내셔날 기업가치 제고 계획,1,0,"{""implementation_status"": 1}"
KOSPI,329,031430,신세계인터내셔날,20240912,20240912800387,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,330,016610,DB증권,20260326,20260326802270,기업가치제고계획(자율공시)              ,plan,2026년 DB증권(주) 기업가치 제고 계획,0,0,{}
KOSPI,330,016610,DB증권,20250829,20250829800154,기업가치제고계획(자율공시)              (2025년 이행현황),progress,DB증권 기업가치 제고 계획 이행현황,1,0,"{""implementation_status"": 1}"
KOSPI,330,016610,DB증권,20240905,20240905800302,기업가치제고계획(자율공시)              ,plan,2024 DB금융투자(주) 기업가치 제고 계획,0,0,{}
KOSPI,330,016610,DB증권,20240830,20240830800393,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,331,003300,한일홀딩스,20260319,20260319801664,기업가치제고계획(자율공시)              ,plan,2026년 한일홀딩스 기업가치 제고 계획,0,0,{}
KOSPI,332,130660,한전산업,20260327,20260327800819,기업가치제고계획(자율공시)              ,plan,2026년 한전산업개발(주) 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,334,381970,케이카,20260326,20260326802241,기업가치제고계획(자율공시)              ,plan,2026년 케이카(주) 기업가치 제고 계획,0,0,{}
KOSPI,335,034310,NICE,20260331,20260331803193,기업가치제고계획(자율공시)              ,plan,2026년 (주)나이스홀딩스 기업가치 제고 계획,0,0,{}
KOSPI,343,092790,넥스틸,20260421,20260421800152,기업가치제고계획(자율공시)              ,plan,2026년 넥스틸 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,345,015360,INVENI,20260318,20260318800778,기업가치제고계획(자율공시)              ,plan,2026년 (주)INVENI 기업가치 제고 계획,0,0,{}
KOSPI,348,105840,우진,20260420,20260420800122,기업가치제고계획(자율공시)              ,plan,2026년 (주)우진 기업가치 제고 계획,0,0,{}
KOSPI,349,306200,세아제강,20260413,20260413800696,기업가치제고계획(자율공시)              ,plan,2026년 세아제강 기업가치 제고 계획,0,0,{}
KOSPI,352,145720,덴티움,20260429,20260429800734,기업가치제고계획(자율공시)              ,plan,2026년 (주)덴티움 기업가치 제고 계획,2,0,"{""future_plan"": 1, ""implementation_status"": 1}"
KOSPI,353,016590,신대양제지,20260327,20260327802645,기업가치제고계획(자율공시)              ,plan,2026년 신대양제지㈜ 기업가치 제고 계획,0,0,{}
KOSPI,357,060980,HL홀딩스,20260327,20260327800198,기업가치제고계획(자율공시)              ,plan,2026년 HL홀딩스 기업가치 제고 계획,0,0,{}
KOSPI,357,060980,HL홀딩스,20241111,20241111800652,기업가치제고계획(자율공시)              ,plan,HL홀딩스 기업가치 제고 계획,1,0,"{""meta_reference"": 1}"
KOSPI,359,029530,신도리코,20260421,20260421800406,기업가치제고계획(자율공시)              ,plan,2026년 (주)신도리코 기업가치 제고 계획,0,0,{}
KOSPI,361,126720,수산인더스트리,20260401,20260401800529,기업가치제고계획(자율공시)              ,plan,2026년 (주)수산인더스트리 기업가치 제고 계획,0,0,{}
KOSPI,362,017810,풀무원,20250929,20250929800460,기업가치제고계획(자율공시)              ,plan,2025년 (주)풀무원 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,362,017810,풀무원,20250324,20250324800711,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,363,006220,제주은행,20260325,20260325800140,기업가치제고계획(자율공시)              ,plan,2026년 제주은행 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,365,089590,제주항공,20241213,20241213801373,기업가치제고계획(자율공시)              ,plan,2024 (주)제주항공 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,365,089590,제주항공,20240926,20240926800261,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,368,097520,엠씨넥스,20260327,20260327801419,기업가치제고계획(자율공시)              ,plan,기업가치 제고 계획(자율공시),1,0,"{""future_plan"": 1}"
KOSPI,369,002810,삼영무역,20260327,20260327800866,기업가치제고계획(자율공시)              ,plan,2026년 삼영무역(주) 기업가치 제고 계획,1,0,"{""meta_reference"": 1}"
KOSPI,371,192650,드림텍,20260327,20260327801575,기업가치제고계획(자율공시)              ,progress,2025년 (주)드림텍 기업가치 제고 계획(이행현황),2,0,"{""implementation_status"": 1, ""meta_reference"": 1}"
KOSPI,371,192650,드림텍,20251120,20251120800563,기업가치제고계획(자율공시)              (2025년 이행현황),progress,2025년 (주)드림텍 기업가치 제고 계획 이행현황,1,0,"{""implementation_status"": 1}"
KOSPI,371,192650,드림텍,20241030,20241030800247,기업가치제고계획(자율공시)              ,plan,2024년 (주)드림텍 기업가치 제고 계획,0,0,{}
KOSPI,376,105630,한세실업,20260327,20260327800437,기업가치제고계획(자율공시)              ,plan,2026년 한세실업 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,377,183190,아세아시멘트,20260327,20260327801591,기업가치제고계획(자율공시)              ,plan,2026년 아세아시멘트㈜ 기업가치 제고 계획,0,0,{}
KOSPI,380,009160,SIMPAC,20260327,20260327802328,기업가치제고계획(자율공시)              ,plan,2026년 주식회사 SIMPAC 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,383,092230,KPX홀딩스,20260323,20260323801652,기업가치제고계획(자율공시)              ,plan,2026년 KPX홀딩스(주) 기업가치 제고 계획,0,0,{}
KOSPI,385,034830,한국토지신탁,20260327,20260327800160,기업가치제고계획(자율공시)              ,plan,2026 한국토지신탁 기업가치 제고 계획,0,0,{}
KOSPI,388,078520,에이블씨엔씨,20260401,20260401800181,기업가치제고계획(자율공시)              ,plan,2026년 에이블씨엔씨 기업가치 제고 계획,0,0,{}
KOSPI,390,001390,KG케미칼,20250121,20250121800132,기업가치제고계획(자율공시)              ,plan,KG케미칼 주주가치 제고 계획,1,0,"{""implementation_status"": 1}"
KOSPI,390,001390,KG케미칼,20241230,20241230800230,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,391,084010,대한제강,20260326,20260326800574,기업가치제고계획(자율공시)              ,plan,2026년 대한제강(주) 기업가치 제고 계획,3,0,"{""future_plan"": 1, ""meta_reference"": 1, ""implementation_status"": 1}"
KOSPI,393,026890,스틱인베스트먼트,20260119,20260119800910,기업가치제고계획(자율공시)              ,plan,2026년 스틱인베스트먼트(주) 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,396,018250,애경산업,20241219,20241219800100,기업가치제고계획(자율공시)              ,plan,2024 애경산업 기업가치 제고 계획,0,0,{}
KOSPI,396,018250,애경산업,20240926,20240926800258,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,398,002900,TYM,20260327,20260327802722,기업가치제고계획(자율공시)              ,plan,2026년 ㈜티와이엠 기업가치 제고 계획,0,0,{}
KOSPI,400,126560,현대퓨처넷,20260506,20260506800367,기업가치제고계획(자율공시)              (2025년 이행현황),progress,2025년 (주)현대퓨처넷 기업가치 제고 계획 이행현황,2,0,"{""implementation_status"": 1, ""meta_reference"": 1}"
KOSPI,400,126560,현대퓨처넷,20260326,20260326802300,기업가치제고계획(자율공시)              ,plan,(주)현대퓨처넷 기업 가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,400,126560,현대퓨처넷,20250507,20250507800363,[첨부추가]기업가치제고계획(자율공시)              ,plan,(주)현대퓨처넷 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,401,007690,국도화학,20260316,20260316800949,기업가치제고계획(자율공시)              ,plan,2026년 국도화학(주) 기업가치 제고 계획,0,0,{}
KOSPI,402,002310,아세아제지,20260326,20260326801798,기업가치제고계획(자율공시)              ,plan,2026년 아세아제지 기업가치 제고 계획,0,0,{}
KOSPI,403,024720,콜마홀딩스,20250626,20250626800522,기업가치제고계획(자율공시)              ,plan,2025년 콜마홀딩스(주) 기업가치 제고 계획,6,0,"{""implementation_status"": 5, ""future_plan"": 1}"
KOSPI,403,024720,콜마홀딩스,20240626,20240626800107,기업가치제고계획(자율공시)              ,plan,2024년 콜마홀딩스(주) 기업가치 제고 계획,2,0,"{""implementation_status"": 1, ""future_plan"": 1}"
KOSPI,403,024720,콜마홀딩스,20240620,20240620800124,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,405,286940,롯데이노베이트,20260323,20260323802472,기업가치제고계획(자율공시)              ,plan,2026 롯데이노베이트㈜ 기업가치 제고 계획,1,0,"{""implementation_status"": 1}"
KOSPI,405,286940,롯데이노베이트,20241029,20241029800584,기업가치제고계획(자율공시)              ,plan,2024 롯데이노베이트(주) 기업가치 제고 계획,0,0,{}
KOSPI,406,017860,DS단석,20260331,20260331802277,기업가치제고계획(자율공시)              ,plan,2026년 디에스단석 기업가치 제고 계획,0,0,{}
KOSPI,408,001750,한양증권,20260326,20260326803577,기업가치제고계획(자율공시)              ,plan,2026 한양증권 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,411,033270,유나이티드,20260317,20260317801121,기업가치제고계획(자율공시)              ,plan,2026년 한국유나이티드제약 기업가치 제고 계획,0,0,{}
KOSPI,414,017390,서울도시가스,20260326,20260326802480,기업가치제고계획(자율공시)              ,plan,2026년 서울도시가스 기업가치 제고 계획,1,0,"{""implementation_outlook"": 1}"
KOSPI,415,005500,삼진제약,20260320,20260320800958,기업가치제고계획(자율공시)              (2026년),plan,2026년 삼진제약(주) 기업가치 제고 계획,0,0,{}
KOSPI,417,003920,남양유업,20260330,20260330801407,기업가치제고계획(자율공시)              ,plan,2026년 남양유업 주식회사 기업가치 제고 계획,1,0,"{""meta_reference"": 1}"
KOSPI,418,128820,대성산업,20260420,20260420800652,기업가치제고계획(자율공시)              ,plan,2026년 대성산업 기업가치 제고 계획,0,0,{}
KOSPI,419,096760,JW홀딩스,20260327,20260327801126,기업가치제고계획(자율공시)              ,plan,2026년 JW홀딩스(주) 기업가치 제고 계획,0,0,{}
KOSPI,420,004430,송원산업,20260320,20260320800625,기업가치제고계획(자율공시)              ,plan,2026년 송원산업 주식회사 기업가치 제고 계획,0,0,{}
KOSPI,422,005680,삼영전자공업,20260327,20260327802311,기업가치제고계획(자율공시)              ,plan,2026년 삼영전자공업주식회사 기업가치 제고 계획,0,0,{}
KOSPI,424,009470,삼화전기,20260327,20260327801878,기업가치제고계획(자율공시)              ,plan,2026년 삼화전기주식회사 기업가치 제고 계획,0,0,{}
KOSPI,429,475560,더본코리아,20260401,20260401800656,기업가치제고계획(자율공시)              ,plan,2026년 주식회사 더본코리아 기업가치 제고 계획,0,0,{}
KOSPI,433,000490,대동,20260507,20260507800287,기업가치제고계획(자율공시)              ,plan,2026년 (주)대동 기업가치 제고 계획,0,0,{}
KOSPI,435,037710,광주신세계,20260326,20260326802574,기업가치제고계획(자율공시)              (2026년 이행현황),progress,2026 (주)광주신세계 기업가치 제고계획 이행현황 (고배당기업 공시),1,0,"{""meta_reference"": 1}"
KOSPI,435,037710,광주신세계,20251210,20251210800677,기업가치제고계획(자율공시)              (2025년 이행현황),progress,2025 광주신세계 기업가치 제고 계획 이행현황,1,0,"{""future_plan"": 1}"
KOSPI,435,037710,광주신세계,20241227,20241227800843,기업가치제고계획(자율공시)              ,plan,2024 광주신세계 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
KOSPI,435,037710,광주신세계,20240912,20240912800432,기업가치제고계획예고(안내공시)              ,pre_announcement,,0,0,{}
KOSPI,440,226320,잇츠한불,20260327,20260327800276,기업가치제고계획(자율공시)              ,plan,2026년 주식회사 잇츠한불 기업가치 제고 계획,1,0,"{""future_plan"": 1}"
