isu_cd,effective_date,factor,event_type,source,evidence,price_check,confidence,note
043090,20250210,0.166666666666667,reduction,v1+ledger,20241212000480,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043090,20260430,0.333333333333333,reduction,v1+ledger,20260309001465,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043100,20200519,0.357142851401216,reduction,v1+ledger,20200305000147,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043100,20240930,0.0999999899698101,reduction,v1+ledger,20240626000416,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043220,20251209,0.0999999981158639,reduction,v1+ledger,20250924000107,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043290,20200410,5,split,v1+ledger,20200409901073,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043340,20260519,0.5,merge,v1+ledger,20260518900694,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043590,20210405,0.749999979810671,reduction,v1+ledger,20210324000224,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043590,20240119,0.749999986173274,reduction,v1+ledger,20231227000246,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
043710,20260507,0.2,merge,v1+ledger,20260506900702,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
044060,20220714,5.88117207187067,bonus,disclosure,20220622000373,warn,confirmed,"신주 79,454,445 = 공시 bonus | 주식수반영일 20220805"
044180,20190807,0.2,merge,v1+ledger,20190802900328,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
044380,20200507,0.5,merge,v1+ledger,20200309801103,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
044380,20260518,0.199999993796678,merge,v1+ledger,20260227800224,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
044450,20161004,2,bonus,disclosure,20160919000312,warn,confirmed,"신주 11,592,940 = 공시 bonus | 주식수반영일 20161021"
044480,20260511,0.412216454959781,merge,v1+ledger,20260506900820,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
047820,20220525,0.0999999963138232,merge,v1+ledger,20220524900329,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
047920,20160412,1.49999993380416,bonus,disclosure,20160328000012,warn,confirmed,"신주 3,776,672 = 공시 bonus | 주식수반영일 20160511"
048260,20230725,0.0999999486405408,merge,v1+ledger,20230724900580,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
048410,20250724,1.99995302114831,bonus,disclosure,20250710000399,warn,confirmed,"신주 48,019,352 = 공시 bonus | 주식수반영일 20250814"
048530,20190110,1.99559935051869,bonus,disclosure,20181218000141,warn,confirmed,"신주 14,972,283 = 공시 bonus | 주식수반영일 20190201"
049070,20161111,2,bonus,disclosure,20161025000073,warn,confirmed,"신주 8,600,000 = 공시 bonus | 주식수반영일 20161206"
049080,20170929,2,bonus,disclosure,20170922000056,warn,confirmed,"신주 23,960,268 = 공시 bonus | 주식수반영일 20171101"
049120,20260506,0.199999984908029,merge,v1+ledger,20260504900692,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
049470,20190520,0.499999994830679,merge,v1+ledger,20190515901272,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
049520,20170731,2,bonus,disclosure,20170728000312,warn,confirmed,"신주 10,892,468 = 공시 bonus | 주식수반영일 20170823"
049520,20250221,1.48026158993536,bonus,disclosure,20250207000178,warn,confirmed,"신주 10,462,468 = 공시 bonus | 주식수반영일 20250319"
049630,20260430,0.2,merge,v1+ledger,20260429900722,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
049770,20230419,5,split,v1+ledger,20230410800674,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
049800,20210422,2,bonus,disclosure,20210413001450,warn,confirmed,"신주 10,000,000 = 공시 bonus | 주식수반영일 20210514"
050090,20230508,0.249999993681998,reduction,v1+ledger,20230303000645,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
050110,20260227,0.199999991872575,reduction,v1+ledger,20251208000261,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
050120,20170417,2,bonus,disclosure,20170403001180,warn,confirmed,"신주 41,621,527 = 공시 bonus | 주식수반영일 20170516"
050320,20160830,5.26378509084581,split,v1+ledger,20160829900470,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
050320,20170529,0.213660401493849,reduction,v1+ledger,20170424000318,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
050540,20211108,0.0999999941389758,reduction,v1+ledger,20210909000063,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
050860,20210617,1.28571428571429,bonus,disclosure,20210603000086,pass,confirmed,"신주 5,000,000 = 공시 bonus | 주식수반영일 20210706"
051380,20231220,2,bonus,disclosure,20231206000069,warn,confirmed,"신주 7,670,036 = 공시 bonus | 주식수반영일 20240112"
051780,20241218,0.1,reduction,v1+ledger,20240927000697,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
051780,20260511,0.2,merge,v1+ledger,20260508901034,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
051980,20220510,0.333333333333333,reduction,v1+ledger,20220413001220,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
052190,20210331,0.0333333122277696,reduction,v1+ledger,20210209000577,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
052260,20240517,2,bonus,disclosure,20240502000338,warn,confirmed,"신주 15,000,000 = 공시 bonus | 주식수반영일 20240613"
052300,20210525,0.199999998125805,merge,v1+ledger,20210524900407,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
052300,20250203,0.0999999982211832,merge,v1+ledger,20250131900469,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
052420,20180227,0.142995163375161,reduction,v1+ledger,20180109000279,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
052460,20181029,1.81375639933012,bonus,disclosure,20181015000162,warn,confirmed,"신주 6,553,968 = 공시 bonus | 주식수반영일 20181121"
052670,20210401,1.9419376,bonus,disclosure,20210317001145,warn,confirmed,"신주 14,129,064 = 공시 bonus | 주식수반영일 20210419"
052710,20230224,1.5,bonus,disclosure,20230210000322,warn,confirmed,"신주 4,871,703 = 공시 bonus | 주식수반영일 20230316"
053080,20210826,2.98075937387274,bonus,disclosure,20210811000117,warn,confirmed,"신주 8,505,664 = 공시 bonus | 주식수반영일 20210914"
053110,20210723,0.0499999969637774,reduction,v1+ledger,20210707000236,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
053280,20210528,1.45348837209302,bonus,disclosure,20210512000767,pass,confirmed,"신주 7,800,000 = 공시 bonus | 주식수반영일 20210623"
053580,20210504,1.97670564214171,bonus,disclosure,20210419000392,warn,confirmed,"신주 6,606,100 = 공시 bonus | 주식수반영일 20210603"
053610,20190705,1.06606078232774,bonus,disclosure,20190620000056,pass,confirmed,"신주 681,639 = 공시 bonus | 주식수반영일 20190801"
053660,20180104,0.280422504369532,reduction,v1+ledger,20171031000377,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
053950,20260507,0.199999992322197,merge,v1+ledger,20260506900654,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
053980,20231228,1.0695801899066,bonus,disclosure,20231207000170,pass,confirmed,"신주 1,234,901 = 공시 bonus | 주식수반영일 20240122"
054180,20220715,0.099999998961429,reduction,v1+ledger,20220714000410,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
054180,20221116,1.99943160893986,bonus,disclosure,20221115000259,warn,confirmed,"신주 12,405,174 = 공시 bonus | 주식수반영일 20221209"
054180,20250801,0.0666999942554312,reduction,v1+ledger,20250626000562,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
054220,20260518,0.203228246227173,merge,v1+ledger,20260515901779,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
054300,20260430,0.5,merge,v1+ledger,20260429900741,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
054340,20190423,0.0999999967518326,reduction,v1+ledger,20190130000316,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
054450,20180326,1.27042977607516,bonus,disclosure,20180323000010,pass,confirmed,"신주 2,874,933 = 공시 bonus | 주식수반영일 20180410"
054630,20250110,0.0999999987454438,reduction,v1+ledger,20241011000518,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
054780,20200513,0.199999997656895,merge,v1+ledger,20200512900332,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
054950,20210330,1.90966161567977,bonus,disclosure,20210308000505,warn,confirmed,"신주 5,758,984 = 공시 bonus | 주식수반영일 20210423"
056090,20220805,5,bonus,disclosure,20220728000341,warn,confirmed,"신주 60,948,104 = 공시 bonus | 주식수반영일 20220830"
056190,20170614,2,bonus,disclosure,20170608000245,warn,confirmed,"신주 17,954,380 = 공시 bonus | 주식수반영일 20170711"
056730,20170706,1.99983126170823,bonus,disclosure,20170621000154,warn,confirmed,"신주 11,512,930 = 공시 bonus | 주식수반영일 20170728"
056730,20220425,0.5,reduction,v1+ledger,20220218001662,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
056730,20260518,0.199999997301352,merge,v1+ledger,20260515901934,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
057680,20260430,0.199999997192923,reduction,v1+ledger,20260306000966,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058110,20210226,2,mixed,disclosure,20210216001114,warn,confirmed,"신주 8,025,265 = 공시 mixed | 주식수반영일 20210319"
058220,20161110,1.21274989184826,bonus,v1+ledger,20161114002625,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058220,20161026,2,bonus,disclosure,20161114002625,warn,confirmed,"신주 13,941,073 = 공시 bonus | 주식수반영일 20161116"
058220,20170223,2.5,split,v1+ledger,20170222900399,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058220,20191104,0.399999993375514,merge,v1+ledger,20191101900282,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058400,20160428,10,split,v1+ledger,20160425900454,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058420,20210331,0.14285712967656,reduction,v1+ledger,20210330000347,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058430,20260423,10,split,v1+ledger,20260223800720,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058450,20231212,0.199999996165111,reduction,v1+ledger,20230926000719,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058470,20250425,5,split,v1+ledger,20250424900515,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058530,20210330,0.0999999954122929,reduction,v1+ledger,20210122000235,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
058970,20220117,2,bonus,disclosure,20220103000315,warn,confirmed,"신주 5,426,060 = 공시 bonus | 주식수반영일 20220209"
059120,20260128,2,bonus,disclosure,20260114000093,warn,confirmed,"신주 9,155,033 = 공시 bonus | 주식수반영일 20260213"
059270,20211012,2,bonus,disclosure,20210928000293,warn,confirmed,"신주 4,630,000 = 공시 bonus | 주식수반영일 20211104"
060230,20220607,0.199999991910119,merge,v1+ledger,20220603900500,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
060230,20251104,0.103606701763451,reduction,v1+ledger,20250911000391,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
060250,20211125,1.46989162735036,bonus,disclosure,20211111000283,warn,confirmed,"신주 11,513,646 = 공시 bonus | 주식수반영일 20211220"
060260,20240802,0.2,reduction,v1+ledger,20240611000454,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
060300,20201116,0.333333320824611,reduction,v1+ledger,20201023000131,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
060380,20210224,1.97,bonus,disclosure,20210209000172,warn,confirmed,"신주 9,700,000 = 공시 bonus | 주식수반영일 20210322"
060560,20260430,0.199999995273358,merge,v1+ledger,20260429900919,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
060900,20160307,5,split,v1+ledger,20160302900333,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
060900,20260112,2,split,v1+ledger,20260109900625,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
060900,20260430,0.0499999949888168,reduction,v1+ledger,20260226006978,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
061040,20161212,1.5,bonus,disclosure,20161128000121,warn,confirmed,"신주 6,350,000 = 공시 bonus | 주식수반영일 20170102"
061250,20210317,3,bonus,disclosure,20210303000067,warn,confirmed,"신주 43,737,302 = 공시 bonus | 주식수반영일 20210407"
061250,20260504,0.0999999916840754,merge,v1+ledger,20260430901296,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
062970,20260324,1.5,mixed,disclosure,20260309001525,pass,confirmed,"신주 19,029,538 = 공시 mixed | 주식수반영일 20260414"
063160,20191230,1.04904360636383,bonus,disclosure,20191213000486,pass,confirmed,"신주 256,473 = 공시 bonus | 주식수반영일 20200117"
063760,20210325,1.89901842989512,bonus,disclosure,20210311000289,warn,confirmed,"신주 4,414,630 = 공시 bonus | 주식수반영일 20210414"
064090,20210630,0.099999995450165,reduction,v1+ledger,20210407002430,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
064260,20160616,1.5,mixed,disclosure,20160601000409,warn,confirmed,"신주 14,139,477 = 공시 mixed | 주식수반영일 20160706"
064510,20211103,0.199999995072077,reduction,v1+ledger,20210914000149,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
064520,20190715,0.199999996988837,reduction,v1+ledger,20190716000185,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
064520,20191015,0.0999999849441828,reduction,v1+ledger,20190917000507,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
064520,20220322,0.0999999916354467,reduction,v1+ledger,20220223001849,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
064800,20160523,5,split,v1+ledger,20160518900242,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
064960,20250124,1.81495077389693,bonus,disclosure,20250114000010,warn,confirmed,"신주 11,917,136 = 공시 bonus | 주식수반영일 20250226"
065060,20250520,0.0999999962965721,reduction,v1+ledger,20250314001363,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
065060,20260507,0.19999996638769,merge,v1+ledger,20260506900690,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
065150,20260527,0.0999999968628909,merge,v1+ledger,20260526900604,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
065170,20250107,0.0999999898842942,reduction,v1+ledger,20241209000296,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
065170,20250226,2.99908509051591,bonus,disclosure,20250212000715,warn,confirmed,"신주 17,785,970 = 공시 bonus | 주식수반영일 20250320"
065370,20210303,1.47652635131357,bonus,disclosure,20210216000943,warn,confirmed,"신주 2,122,263 = 공시 bonus | 주식수반영일 20210330"
065500,20211206,0.199999996587455,reduction,v1+ledger,20210903000422,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
065530,20180508,10,split,v1+ledger,20180504900453,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
065560,20231023,0.499999980813599,reduction,v1+ledger,20231018000390,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
065620,20201228,0.2,reduction,v1+ledger,20201013000306,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
066110,20160317,0.333333320422011,reduction,v1+ledger,20151211000458,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
066110,20160909,1.305130919392,bonus,v1+ledger,20160822000063,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
066110,20160929,1.98262250160422,bonus,disclosure,20160927000440,warn,confirmed,"신주 13,255,043 = 공시 bonus | 주식수반영일 20161026"
066410,20190110,0.200000005949202,reduction,v1+ledger,20181012000643,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
066430,20170529,0.333333322710481,reduction,v1+ledger,20170424000268,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
066790,20200629,0.4999999945624,reduction,v1+ledger,20200612000167,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
066980,20210326,0.0999999966592092,reduction,v1+ledger,20210121000376,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
066980,20210908,1.99985097120639,bonus,disclosure,20210824000350,warn,confirmed,"신주 19,288,699 = 공시 bonus | 주식수반영일 20211005"
067000,20201230,2.88884409464627,bonus,disclosure,20201214000127,warn,confirmed,"신주 29,053,144 = 공시 bonus | 주식수반영일 20210120"
067000,20211230,1.49999998902225,bonus,disclosure,20211213000117,warn,confirmed,"신주 22,773,339 = 공시 bonus | 주식수반영일 20220120"
067010,20200303,2,bonus,disclosure,20200217000274,warn,confirmed,"신주 6,147,000 = 공시 bonus | 주식수반영일 20200325"
067290,20211230,1.04985743404774,bonus,disclosure,20211215000122,pass,confirmed,"신주 2,190,579 = 공시 bonus | 주식수반영일 20220120"
067290,20221229,1.04985622765037,bonus,disclosure,20221215000285,pass,confirmed,"신주 2,299,740 = 공시 bonus | 주식수반영일 20230119"
067290,20231228,1.04985475407745,bonus,disclosure,20231215000521,pass,confirmed,"신주 2,414,325 = 공시 bonus | 주식수반영일 20240119"
067290,20241230,1.04985344453435,bonus,disclosure,20241216000369,pass,confirmed,"신주 2,534,624 = 공시 bonus | 주식수반영일 20250120"
067290,20251230,1.04985331831688,bonus,disclosure,20251216000254,pass,confirmed,"신주 2,660,977 = 공시 bonus | 주식수반영일 20260121"
067310,20211216,1.50061172926317,mixed,disclosure,20211206000130,pass,confirmed,"신주 8,000,000 = 공시 mixed | 주식수반영일 20211229 +동일일 복수이벤트 병합"
067310,20240808,1.14999999562704,mixed,disclosure,20240725000032,pass,confirmed,"신주 8,575,421 = 공시 mixed | 주식수반영일 20240904"
067630,20210315,2,bonus,disclosure,20210226000094,warn,confirmed,"신주 47,090,453 = 공시 bonus | 주식수반영일 20210401"
068050,20200928,1.98268121574937,bonus,disclosure,20200914000026,warn,confirmed,"신주 13,504,985 = 공시 bonus | 주식수반영일 20201022"
068240,20160909,1.49702993889356,bonus,disclosure,20160825000059,warn,confirmed,"신주 7,980,597 = 공시 bonus | 주식수반영일 20161012"
068270,20250609,1.03818971524897,bonus,disclosure,20250528000411,pass,confirmed,"신주 8,494,384 = 공시 bonus | 주식수반영일 20250725"
068270,20260604,1.04927210327413,bonus,disclosure,20260521000101,na,confirmed,"신주 10,920,342 = 공시 bonus | 주식수반영일 20260630"
068940,20171023,2.49999995990984,split,v1+ledger,20171018900293,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
069410,20210303,1.4849234559176,bonus,disclosure,20210217000563,warn,confirmed,"신주 3,345,597 = 공시 bonus | 주식수반영일 20210326"
069460,20260526,0.199999995406098,merge,v1+ledger,20260402800648,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
069640,20260513,0.5,merge,v1+ledger,20260225801857,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
069920,20260507,0.199999982789262,reduction,v1+ledger,20260316001266,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
070300,20250820,1.29999996653377,mixed,disclosure,20250805000116,warn,confirmed,"신주 5,378,556 = 공시 mixed | 주식수반영일 20250910"
071090,20210405,10,split,v1+ledger,20210225800567,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
071280,20170328,1.24317877457838,bonus,v1+ledger,20170110000774,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
071280,20170316,1.49608779075784,bonus,disclosure,20170110000774,warn,confirmed,"신주 5,072,201 = 공시 bonus | 주식수반영일 20170411"
071460,20170822,1.49170521323201,bonus,disclosure,20170807000134,warn,confirmed,"신주 11,855,765 = 공시 bonus | 주식수반영일 20170912"
071950,20241004,0.0999999726503697,reduction,v1+ledger,20240806000277,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
072020,20180718,1.2,mixed,disclosure,20180706000202,pass,confirmed,"신주 1,660,000 = 공시 mixed | 주식수반영일 20180810"
072520,20210119,1.48051125025279,bonus,disclosure,20210118000297,pass,confirmed,"신주 52,797,582 = 공시 bonus | 주식수반영일 20210210"
072520,20220120,0.199999997131833,merge,v1+ledger,20220119900503,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
072770,20260522,0.5,merge,v1+ledger,20260521900707,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
072870,20180618,2.96815121215071,bonus,disclosure,20180601000515,warn,confirmed,"신주 7,904,668 = 공시 bonus | 주식수반영일 20180709"
072950,20230314,1.29237557774939,bonus,disclosure,20230228000994,pass,confirmed,"신주 1,821,751 = 공시 bonus | 주식수반영일 20230404"
072990,20190322,1.49994541406055,bonus,disclosure,20190308000564,warn,confirmed,"신주 2,289,717 = 공시 bonus | 주식수반영일 20190412"
072990,20251126,1.955952195398,bonus,disclosure,20251111000220,warn,confirmed,"신주 7,040,890 = 공시 bonus | 주식수반영일 20251216"
073070,20171222,5,split,v1+ledger,20171219900406,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
073070,20180104,1.20022739046299,split,v1+ledger,20171219900406,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
073070,20210105,0.199999994427286,merge,v1+ledger,20210104900442,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
073570,20171115,0.199999984229459,reduction,v1+ledger,20170928000610,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
073570,20200424,5,split,v1+ledger,20200421900478,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
074600,20170428,2,bonus,disclosure,20170413001322,warn,confirmed,"신주 13,144,000 = 공시 bonus | 주식수반영일 20170524"
074610,20251229,0.0999999877341966,reduction,v1+ledger,20251015000211,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
075130,20220330,1.85516964285714,bonus,disclosure,20220315000847,warn,confirmed,"신주 7,662,320 = 공시 bonus | 주식수반영일 20220425"
075580,20201030,1.48150707064811,bonus,disclosure,20200925000066,warn,confirmed,"신주 18,476,736 = 공시 bonus | 주식수반영일 20201123"
076610,20240108,0.199999993713953,reduction,v1+ledger,20231127000489,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
077360,20220414,2,bonus,disclosure,20220330001150,warn,confirmed,"신주 22,718,501 = 공시 bonus | 주식수반영일 20220504"
078130,20161216,5.08614270637256,split,v1+ledger,20161213900404,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078130,20260520,0.0999999999113008,merge,v1+ledger,20260519900452,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078160,20190329,1.98487625407944,bonus,disclosure,20190315000139,warn,confirmed,"신주 7,749,421 = 공시 bonus | 주식수반영일 20190415"
078590,20190423,2.49999997632068,split,v1+ledger,20190418900466,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078590,20240220,0.3999999955728,merge,v1+ledger,20240219900665,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078600,20170103,1.18903292311155,mixed,v1+ledger,20161027000203,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078650,20211125,0.0499999946513988,reduction,v1+ledger,20210915000398,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078860,20160525,5,split,v1+ledger,20160520900477,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078860,20180525,0.2,merge,v1+ledger,20180521900577,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078860,20231227,0.049999993758223,reduction,v1+ledger,20231016000292,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078860,20260430,0.0999999882079955,reduction,v1+ledger,20260312000814,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
078940,20191022,0.5,reduction,v1+ledger,20190924000141,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
079000,20161229,1.07936507936508,bonus,disclosure,20161125000077,pass,confirmed,"신주 500,000 = 공시 bonus | 주식수반영일 20170126"
079000,20171228,1.05882352941176,bonus,disclosure,20171128000102,pass,confirmed,"신주 400,000 = 공시 bonus | 주식수반영일 20180126"
079370,20240116,2.99999903278847,bonus,disclosure,20240102000018,warn,confirmed,"신주 20,677,990 = 공시 bonus | 주식수반영일 20240208"
079950,20251212,0.25,reduction,v1+ledger,20250925000618,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
079970,20160503,1.29998383253714,bonus,disclosure,20160419000337,pass,confirmed,"신주 3,182,146 = 공시 bonus | 주식수반영일 20160531"
080010,20220330,1.10926234054354,bonus,disclosure,20220412002299,pass,confirmed,"신주 985,000 = 공시 bonus | 주식수반영일 20220425"
080160,20170621,1.5,bonus,disclosure,20170602000059,warn,confirmed,"신주 6,300,000 = 공시 bonus | 주식수반영일 20170718"
080420,20190326,2,bonus,disclosure,20190311000346,warn,confirmed,"신주 39,860,811 = 공시 bonus | 주식수반영일 20190416"
080440,20180928,0.199999977766447,reduction,v1+ledger,20180718000231,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
080530,20180725,0.5,reduction,v1+ledger,20180424000465,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
080580,20210107,2,bonus,disclosure,20201216000130,warn,confirmed,"신주 8,839,649 = 공시 bonus | 주식수반영일 20210129"
081660,20180509,5,split,v1+ledger,20180322800717,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
082660,20190819,0.199999983459833,reduction,v1+ledger,20190610000459,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
082740,20220810,1.19997482105624,mixed,disclosure,20220727000008,pass,confirmed,"신주 11,922,748 = 공시 mixed | 주식수반영일 20220901"
082800,20231110,0.199999998340652,merge,v1+ledger,20231109900617,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
082920,20160318,1.09999493794086,bonus,disclosure,20160302000138,pass,confirmed,"신주 1,349,185 = 공시 bonus | 주식수반영일 20160414"
082920,20170721,1.19997112537297,bonus,v1+ledger,20170711000080,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
082920,20190131,1.09947310500724,bonus,disclosure,20190116000081,pass,confirmed,"신주 1,948,721 = 공시 bonus | 주식수반영일 20190222"
082920,20251210,1.98229515438668,bonus,disclosure,20251126000177,warn,confirmed,"신주 22,467,264 = 공시 bonus | 주식수반영일 20251230"
083420,20191203,1.2,bonus,disclosure,20191118000146,pass,confirmed,"신주 4,000,000 = 공시 bonus | 주식수반영일 20191226"
083450,20240626,1.99815084014426,bonus,disclosure,20240611000197,warn,confirmed,"신주 9,300,515 = 공시 bonus | 주식수반영일 20240724"
083470,20211115,0.499999981768137,reduction,v1+ledger,20210928000347,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
083640,20171201,3.94933433288563,bonus,disclosure,20171117000172,warn,confirmed,"신주 18,860,589 = 공시 bonus | 주식수반영일 20171228"
083640,20181010,5,split,v1+ledger,20181004900627,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
083640,20201005,0.405561301746311,merge,v1+ledger,20200925900504,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
083640,20260511,0.199999997426671,merge,v1+ledger,20260508900746,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
083790,20180710,1.29997303000953,mixed,disclosure,20180706000208,pass,confirmed,"신주 9,142,674 = 공시 mixed | 주식수반영일 20180727"
083790,20210401,1.49989940958364,bonus,disclosure,20210326000254,warn,confirmed,"신주 23,079,066 = 공시 bonus | 주식수반영일 20210422"
084010,20260105,1.50000002182034,bonus,disclosure,20251222000129,warn,confirmed,"신주 11,457,199 = 공시 bonus | 주식수반영일 20260126"
084180,20210601,2,bonus,disclosure,20210514000563,warn,confirmed,"신주 23,087,900 = 공시 bonus | 주식수반영일 20210623"
084180,20210709,1.18771557828993,bonus,v1+ledger,20210514000563,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
