corp_code
00244419
00231105
00134510
00105138
00238001
00264787
00227333
00209443
00244455
00276083
00204642
00121543
00159616
00130772
00105873
00171265
00217947
00158316
00145862
00181712
00219361
00233653
00231831
00156956
00140168
00244561
00122551
00356389
00255619
00249502
00266961
00258421
00255141
00219486
00264547
00249982
00259590
00258801
00265324
00242378
00219848
00258689
00259934
00138598
00260958
00258360
00260745
00232821
00176516
00260569
00257149
00260657
00122339
00203315
00261285
00177320
00110051
00267960
00225159
00301246
00141389
00261443
00260408
00261009
00268002
00230911
00265041
00268118
00152127
00264945
00223434
00247975
00174208
00252135
00231354
00238153
00198192
00249247
00265421
00241236
00216498
00261054
00155692
00236863
00128315
00222532
00311030
00220561
00239596
00242712
00148595
00406329
00373447
00139153
00334624
00261373
00261355
00240857
00215976
00239639
00255105
00306162
00264228
00264635
00287812
00252269
00264732
00255044
00184889
00246417
00269940
00263654
00206039
00243757
00295370
00246620
00264671
00263371
00298340
00296290
00268251
00350312
00217743
00298687
00261957
00261735
00141556
00115931
00230425
00369213
00269889
00200275
00346407
00287788
00264714
00298377
00269852
00266943
00231664
00228536
00361169
00260930
00137289
00297448
00129642
00269922
00463342
00273439
00199988
00187415
00260879
00206686
00171867
00103644
00266952
00352499
00255433
00349060
00147994
00111704
00344287
00161383
00220109
00264255
00232007
00266934
00351454
00317210
00317487
00297961
00203209
00295547
00155151
00222806
00260611
00223762
00256715
00305570
00418379
00291860
00111218
00293886
00269241
00160232
00173449
00186799
00235183
00219574
00145473
00311216
00220969
00216762
00350482
00355089
00318316
00147772
00185222
00256502
00455112
00271501
00295857
00277736
00297989
00280688
00172079
00360036
00301112
00405278
00130763
00363246
00296005
00124540
00124504
00348292
00269612
00369833
00324104
00273420
00329093
00309503
00299464
00336817
00341916
00313649
00201742
00109268
00292434
00185046
00108649
00108490
00475985
00351807
00226866
00377018
00350020
00310156
00152783
00351579
00335076
00256380
00261656
00147082
00336297
00340917
00303217
00135467
00447760
00357430
00369569
00330044
00175623
00340272
00138747
00245898
00302078
00364403
00577016
00389110
00202778
00181934
00390365
00369170
00297934
00296263
00297095
00127954
00159218
00347734
00296324
00356370
00356361
00273110
00347716
00370006
00347877
00347062
00291231
00348177
00349811
00305297
00349732
00350048
00405719
00244783
00185505
00159209
00298447
00348034
00365758
00346911
00276834
00216027
00351995
00133663
00304076
00352718
00352064
00349097
00105475
00202060
00362858
00363927
00306454
00353610
00323868
00351630
00325112
00186717
00188715
00355548
00413523
00351092
00298270
00351047
00307028
00226547
00303396
00176835
00239514
00206659
00201432
00339072
00356839
00302120
00357607
00423177
00250614
00296078
00356927
00207375
00353762
00359580
00363592
00144650
00360577
00361381
00256955
00382199
00361266
00234227
00346610
00358271
00360674
00228350
00307222
00412597
00307189
00318662
00265005
00372688
00410739
00270113
00372989
00208134
00155258
00146427
00441128
00369657
00359474
00353018
00220686
00397058
00377610
00353878
00380429
00372882
00372873
00396925
00366942
00407285
00404288
00317681
00453442
00375931
00373571
00357740
00351375
00363510
00356802
00378363
00225742
00364795
00178851
00203847
00379229
00288495
00364467
00362292
00378628
00532129
00353230
00299002
00367695
00309831
01010615
00188973
00163619
00412348
00366438
00261887
00403766
00390055
00535746
00410915
00367604
00363769
00374020
00390408
00385336
00389970
00479787
00302926
00139834
00359076
00127699
00370255
00326731
00245472
00392691
00152437
00331016
00398792
00258102
00366845
00390860
00389387
00384717
00364926
00136226
00374738
00120906
00390514
00385363
00300405
00398668
00250137
00288343
00393469
00201788
00391197
00631837
00390903
00384762
00220622
00303703
00155382
00362159
00226228
00221728
00361725
00411446
00216434
00378220
00370200
00401731
00301422
00253985
00371740
00249894
00249441
00303192
00306870
00398701
00389998
00397252
00400060
00210740
00399694
00397289
00425351
00110431
00445054
00407036
00146436
00409681
00365590
00238199
00406727
00422895
00190756
00364847
00449379
00397191
00426828
00394778
00523307
00413046
00423690
00385415
00201450
00541349
00361594
00423609
00398808
00405320
00402989
00410997
00426086
00400121
00308896
00415707
00428729
00306719
00427483
00357360
00151298
00428251
00426068
00367482
00683007
00470829
00365989
00432102
00435312
00435969
00363486
00159698
00300557
00384887
00158307
00302582
00210856
00406046
00415327
00416654
00359623
00459871
00422284
00583026
00359261
00527464
00408956
00328191
00235147
00494218
00407771
00481454
00462121
00442561
00413417
00440712
00418476
00466428
00373021
00468374
00490179
00305668
00415628
00472890
00487546
00469799
00483735
00473400
00471068
00414601
00480455
00361488
00330424
00411385
00104573
00442826
00255275
00453929
00476498
00488989
00400857
00177816
00230814
00446460
00543204
00477257
00441304
00500254
00455875
00501970
00303873
00202839
00479705
00442570
00300548
00176792
00503668
00130408
00503899
00445160
00372129
00506294
00409371
00178790
00362238
00455981
00454399
00596260
00456218
00447487
00480048
00366793
00486370
00529815
00308559
00543107
00532855
00508274
00497631
00406222
00364306
00195229
00584362
00327396
00492894
00496003
00117267
00442455
00361008
00369107
00154718
00484682
00529310
00533191
00529523
00526447
00526465
00526474
00454946
00540863
00475718
00476036
00242934
00533580
00533793
00533836
00533757
00533696
00533678
00475976
00409788
00406037
00407814
00442145
00113225
00228059
00531014
00531078
00243979
00545114
00540641
00540605
00539274
00438036
00579980
00409672
00359395
00172228
00549925
00112332
00525679
00493510
00364254
00447928
00447502
00491053
00413824
00166333
00360595
00540447
00114808
00536541
00524786
00132202
00547583
00560982
00317830
00526872
00580199
00445841
00303794
00415868
00454265
00556615
00495086
00496225
00489243
00544452
00561723
00409140
00407294
00113058
00494476
00557933
00556907
00228712
00435297
00371485
00535676
00416414
00441447
00357935
00519252
00555874
00458562
00486097
00365457
00592653
00545716
00365934
00544577
00181299
00573579
00365624
00583442
00536523
00442835
00454937
00583424
00447609
00493185
00163789
00656951
00540429
00580603
00495554
00580612
00580621
00580630
00585219
00541163
00580667
00560122
00480783
00108001
00490151
00671376
00542074
00554024
00545734
00569691
00634728
00488402
00112165
00589127
00587466
00367455
00106614
00528515
00537337
00587101
00551920
00117726
00220613
00611736
00593032
00478900
00480950
00441243
00603348
00595191
00155373
00596677
00536888
00445799
00695969
00379016
00414850
00579971
00587457
00600013
00485177
00599957
00606770
00599106
00537832
00533508
00526951
00526696
00447478
00572905
00526836
00365387
00524421
00628860
00545929
00628189
00585538
00480756
00525882
00351427
00626710
00177870
00788773
00516246
00573269
00609315
00608839
00632304
00631518
00540571
00633835
00564562
00562360
00536286
00367385
00635134
00404941
00568188
00579999
00612188
00550994
00574611
00449254
00647883
00647935
00642897
00526678
00636656
00580056
00627029
00599887
00490090
00232496
00641171
00480367
00609324
00415594
00520887
00646732
00364740
00166528
00362201
00340096
00648721
00652423
00650629
00580065
00567222
00618410
00520610
00498001
00619640
00641393
00411048
00428321
00527491
00609634
00257732
00643656
00482426
00450931
00591441
00299358
00679314
00681142
00668600
00145598
00530185
00525642
00609485
00684714
00137012
00683469
00486875
00442905
00686068
00686147
00645089
00602136
00693554
00541437
00632845
00687711
00623661
00606664
00766106
00688996
00728638
00533003
00862312
00173944
00409964
00542898
00755739
00706715
00862880
00474588
00536329
00531917
00525934
00111193
00946030
00759513
00598587
00666064
00660291
00753643
00535481
00492706
00530121
00552992
00118284
00653194
00632793
00636045
00522007
00576798
00226316
00367710
00609254
00245694
00776820
00689418
00125965
00444329
00450339
00619507
00670340
00576789
00557508
00618401
00100601
00532059
00673976
00663669
00625942
00692254
00787057
01042650
00491415
00561866
00664048
00552859
00681249
00441650
00660033
00405959
00694942
00372253
00787376
00605124
00867098
00790501
00791209
00876908
00188797
00604426
00797364
00626011
00626464
00796994
00585608
00795135
00250997
00674498
00439965
00807397
00604815
00799539
00693651
00799177
00657987
00530556
00800145
00527880
00613318
00360142
00759294
00615723
00259545
00569992
00671437
00624998
00803425
00815767
00616290
00823429
00815369
00821607
00809429
00761952
00404701
00620868
00562245
00381756
00611912
00683061
00563518
00403632
00599595
00825223
00825959
00193328
00446901
00638539
00442154
00642541
00806972
00665676
00527002
00870481
00829380
00828789
00828497
00151368
01207716
00577335
00491938
00606293
00194947
00578538
00838421
00831428
00402110
00629212
00814786
00608316
00372226
00838962
00785475
00533924
00820352
00563545
00807555
00661847
00788737
00855163
00608699
00238977
00852087
00488244
00922304
00857727
00855093
00763358
00868705
00362122
00854997
00612294
00614593
00664853
00860332
00577380
00571483
00406392
00808068
00241005
01014657
00767628
00670085
00858364
00878915
00855145
00656021
00872984
00535375
00486705
00599285
00808022
01116265
00112721
00858124
00244747
00865382
00860730
00610083
00678096
00842619
00812362
00879020
00513948
00587925
00883980
00119140
00857480
00569646
01010642
00652159
00521390
00888347
00305941
00453488
00861076
00526599
00896285
00495633
01301623
00654175
00899556
00610490
00913689
00915508
00980043
00885906
00757816
00442048
00977641
00661157
00638487
00366137
00653103
00351418
00907013
00905316
00842585
00815095
00971726
00867478
00624518
00870861
00110608
00910947
00676122
00918222
00125628
00595182
00561732
00563837
00923899
00930321
00650771
00896753
00974927
00818472
00659161
00936787
00937324
00945208
00938721
00939331
00958664
01663116
00939687
01142075
01142400
00660750
00989664
00923792
00957373
00960641
00877174
00164502
00492353
00956930
00866062
00654272
00327819
00317104
00954242
00493325
00867849
00925295
00659684
00991191
00554352
00980122
00872452
00867034
00861997
00813389
00429694
00870065
00838005
00767460
00531829
01022902
00961774
00923826
00995993
00983040
00861720
00983271
00985686
00977650
00411905
00990165
00997812
00606886
00988364
00945457
00992871
00602279
00675594
00925189
00983916
01409022
00994994
00624509
01157846
01305869
00664181
00991298
00939942
00869272
00916516
00819374
00304915
00843900
00926522
01010110
01003040
00910840
00132354
00623184
00917861
01028164
00415646
01009789
01035678
00332927
01008762
00977696
01011562
00811372
01113949
00770312
01032413
01012066
00620558
00989619
00808086
01031502
00660121
00864338
00681373
00601641
00876643
01032583
00156600
00672603
01138595
01161432
01110058
00547510
00148470
01032404
00608802
00990819
00667425
00614478
00657002
00256043
01036446
00965813
00977377
00408266
01038693
01036367
00671978
01035289
00447575
01042775
01038161
00609661
01042711
01043871
01046203
01041217
01042359
00874195
01042085
01042979
01042429
01043853
01021949
01046708
00927558
01046179
01047567
01047840
01047929
00877059
01047415
00972293
01047169
01047451
01049422
01047707
01084364
01047716
01023211
00550082
01059605
00508344
01013694
00874803
00876865
01208751
01015726
01061558
01060744
01013311
01061327
01058101
01061497
00565154
00105606
00549891
00957568
00101664
00816544
00612489
00970453
01049167
01062867
00820389
01067516
01063884
01063990
01074862
01077577
01065013
01064069
01064315
00919966
01065536
01065679
00819073
01222867
00666204
01067808
01046391
01099667
01068348
00949161
01070857
01068658
01025644
01072660
01020843
01071944
01078178
01075047
00617314
01109955
01080410
01031229
01087079
01089378
01089387
01053540
00793155
01089350
01089855
01089828
00493431
01026616
00688358
01089961
00370918
00656289
01090471
00962922
01037542
01090301
01091054
01095722
00579139
01091382
01091391
00916826
01099861
00992543
01075126
01062177
00530413
00914040
01095704
01094565
00568461
01096341
01101041
01102095
00911955
01344336
01098792
01097906
00809517
01082348
01101722
01022142
01102800
01113718
01080687
01108099
01105621
00993931
00828761
01207761
01108248
00899459
01093007
01051472
01108442
01029394
01109186
01110076
01109539
01111020
01111570
00911229
01113499
00874168
00225706
00617998
01014055
00763701
01135057
01020524
01117103
01336373
01124653
01051065
00871833
00525864
00862853
00957735
00942131
01073678
01109070
00556712
01128622
01011438
01112889
01130937
01073261
01085026
01135941
01109715
01032486
01128613
00531865
00763473
00652007
01113754
01051092
00975290
01136348
01159853
00807379
01070149
00684802
01182550
01112700
00778235
01109937
01157235
01110182
01160363
00660459
01159233
01167056
01168383
01124680
01165155
01166109
01160974
00904672
00602172
01027794
00761059
01169267
01199727
01168684
01170865
01063954
01174038
00299844
00963976
00875307
01069736
01179608
01179617
01037214
01144569
00982023
01179839
00961507
01182408
00959229
00833064
00760971
00447007
01144028
00560849
01187494
01211889
01141599
00604268
01194759
00892526
01110678
01146822
00571298
00971090
00966168
01187148
01186404
01152470
01196313
00877819
00760999
00962223
01185566
01197428
01203376
00605328
01199189
01205329
01199985
01203808
00659976
01217829
01201581
01205709
01205851
01205842
01208885
01208849
01182240
00458234
01234507
01234297
01182444
01188378
01228515
01201590
01214248
01238169
01234525
01146220
00972503
01236897
00769158
00339391
01237540
00653024
01060814
01236532
01215618
01158553
00965318
01250374
01290248
01230255
01243550
00616962
01243161
01243772
01261644
01139035
00897752
01190568
01189438
01247918
01203312
01190124
01258507
01257526
01255652
01261893
01263022
01262458
00872656
01211232
01263527
01267684
01267170
01259232
00816933
01136001
01262032
01267602
01374443
01101254
01227039
01257872
01423837
00983934
00599151
01264438
01270749
01217014
01182578
01251577
00384948
00540340
00961570
01137903
01130849
01181515
01246034
01259418
01259311
01141942
01277928
00605522
01276901
01265251
01524507
00248974
01137383
00651017
01251595
01276594
01274310
01011395
01311055
00867973
01310269
01011368
01341630
00765462
01309795
00523936
01316236
01316227
01316245
01316254
01110474
01256864
01214743
00651901
01012640
00682992
00601191
01318261
01235296
01276327
01259056
01237434
01251489
01319808
00403793
01258710
01319899
01275665
01318933
01267958
01264872
01233465
01050738
01258020
01118281
01267967
01222432
01325979
01325429
01336285
01326260
01326279
01326224
01329957
01326792
00598198
00362441
01335790
01181807
00450010
01275489
00914341
01335453
00231901
01335578
01327746
01336391
01336443
01337220
00668965
01219155
01071041
01223219
01343920
01276026
01182259
00863038
01117413
01344831
01350869
01351114
01327092
01353024
01351822
01021666
00367844
00179489
01267222
01311286
01231786
00624749
00450995
00964595
00876166
00986898
00962393
01565054
01288410
01153105
01358463
01365825
01359815
01359736
01593668
01335930
01116502
01199550
01309388
01016479
01153293
01364297
01366365
01384477
01366000
01344363
01133217
01371312
01335851
00878696
01343665
01397620
01390399
01390344
01390876
00765851
01363818
01305249
01368354
01393299
01393721
01398151
01649620
01394669
01114586
01213586
01015160
01395279
01407158
01396676
01310773
01394377
01258428
01137295
01405585
01406618
01408999
01412725
01412822
01407909
00814582
01414361
01391103
01344202
01391033
01226234
00453284
01414422
01414370
01414936
01416642
01416572
01432598
00608440
01315042
01416457
01368637
01428948
01419384
01419986
01418543
01428203
01419135
01023318
01428249
01336762
01290381
01405390
01376715
01405451
00670766
01210190
01357765
01399071
01080252
01336461
00925587
01011526
01415892
01436336
01436628
01440153
01135640
01440481
00909835
01226270
01226410
00875237
01201970
01204056
00494546
00367871
01447244
01447217
01453670
01478712
01450105
01084294
01480568
01397903
00229030
01476219
01514005
01444380
01372782
00920379
01293953
01430475
01068737
01437292
01442966
00921916
01012987
01489648
01381984
01351080
01487446
01360875
01493793
01014718
01303029
00405506
01386916
01534577
01492688
01437858
01493535
01497869
01307593
01397772
01135084
01274329
01437186
01505186
01354740
01307335
01514528
01454341
01505450
01505469
01504804
01504910
01302853
01513440
01491607
01508855
01357446
00417167
00925374
01513404
01492651
01429840
00534598
01492217
01455492
01497142
01515323
01514519
01514698
01524093
00604028
00527011
01480708
00575106
01456011
01335143
01494118
01441611
01409095
01475609
01217865
01244601
01140837
01526949
01210066
01175499
01297898
01528530
00622787
01488320
01387164
01532603
01534522
01535257
01506990
01782004
01293485
01323032
01423916
01311310
00958327
01459212
01435489
01568413
01566248
01562589
01437432
01512575
01572489
01567520
01455410
01462605
01529982
01568875
01221752
01152586
01569102
01569838
01495180
01365038
01494154
01513699
01150515
01516456
00567897
01385050
01498576
01573974
01573284
01436479
01574760
01291317
01549472
01571107
01685677
01506617
01535150
01515864
00866451
00534701
01576102
01576713
01375822
01580178
01551042
01582228
01179866
01364747
01583397
01480780
01586172
00601988
01596425
01370863
01299106
01026157
01138364
01288827
01436558
01575839
01591262
01033591
01591606
01594764
01021639
01593242
01147487
01586455
01445024
01139965
01596656
01596665
01242241
01573381
00528791
01601286
01563922
01616808
01601222
01462739
01540815
01604371
01880801
00761183
01524118
01584934
01528141
01180118
01367586
01134216
01383229
01472930
00657783
01613281
01616482
01579570
00965512
01467451
00411808
01516890
01526806
01587056
01516368
01612608
01082418
01506848
01553129
00765569
01620713
01619513
01621280
01622331
01203659
01555215
00624378
01301252
01624162
01035368
01632851
01631658
01652970
01284751
01656374
01658266
01663055
01602638
01663639
01689266
01622720
01406265
01402995
01584183
01217795
01667592
01583652
01670675
01253636
01669475
01671197
01672053
01672114
00262266
01674538
01675014
01674468
01605529
01136977
01675227
00182696
01675254
01559637
01675421
01802928
01292291
01676989
00309460
01585155
01677678
01677429
01686755
01678835
01696451
01682740
01683387
01194689
01468061
01381391
01590980
01688346
01540453
01027828
01689336
01498974
01689938
01702017
01690235
01692321
00923516
01696275
01693922
01218299
01700374
00959210
01688896
01700921
01701328
01702424
00765897
01701753
01705625
01311408
01712485
01663569
01705777
01222113
01706819
01590528
01546101
01283974
01712616
01685251
01669226
01309421
00607496
01689035
01722437
00958451
01497124
00338170
01676642
01429220
01717170
01719105
01721809
01299203
01538528
01724417
01724338
01105153
01638387
01724709
01725160
01592049
01725577
01373709
01760738
01544468
01577952
01731453
01760640
01762569
01016309
01751448
01030503
01453944
01738483
01744703
01766167
01379563
01761296
00319272
01514227
01445440
01594791
01466373
01678312
01765256
01765265
01142260
00667373
01419205
01497373
00657224
01767494
01467503
01700587
01504211
01770203
01563667
01384787
01728167
01639508
00367400
01686427
01232192
01775952
01671285
01706794
01605282
01785551
01781847
01284876
01784394
01784914
01207901
01784677
01785056
01785700
01786514
01688568
01787072
01792791
01745173
01516766
01791321
01791561
01792825
01448544
01796858
01797440
01806951
01798722
01798980
01800285
01801822
01703849
01636565
01804476
01809569
01807747
01286476
01764099
01817081
01708163
01807738
01807729
01588189
00204323
01374717
00968607
01641600
01383779
01658831
01573336
01626391
01632912
01704680
01810796
01596920
01813377
01814233
01817249
01814312
01814589
01709065
01815764
01787355
01816268
01819867
01718407
01817610
01818682
01137860
01210677
01803927
01714997
01834194
01845701
00863533
01841635
01845534
01649204
01380578
01847550
00141583
01458161
01519790
01851650
01810477
01853214
01854763
01565364
01877126
01854408
01854392
01803635
01194607
01866528
01657197
01873272
01747977
01857991
01867758
01627363
01385005
01866926
01859500
01450938
01872219
01786958
01875146
01881800
01882845
00695464
00783246
00722500
00786331
00790121
00799070
00781202
00800084
00823687
00838500
00842327
01107665
01139266
01160512
01168143
01170962
01169434
01236286
01328639
00938688
00956028
01165739
01245062
01041828
01338724
01416235
01442115
01510489
01511558
01957282
